	ribo_untr_a	ribo_untr_b	ribo_tm_a	ribo_tm_b	untr_a_hek	untr_b_hek	tm_a_hek	tm_b_hek
STAMBPL1	167	184	83	45	165	168	91	123
STAP2	0	6	0	2	38	25	20	23
STARD10	35	35	17	9	144	106	123	146
STARD13	136	150	90	46	156	127	88	142
STARD3	179	237	92	35	233	231	180	247
STARD3NL	198	246	91	43	583	457	499	630
STARD4	400	393	203	136	187	175	116	135
STARD5	12	16	8	5	35	40	31	42
STARD7	1005	1290	630	400	3509	3168	2541	3123
STARD8	56	63	38	16	19	25	13	19
STARD9	85	34	61	21	1105	936	566	743
STAT1	1402	1657	703	503	1023	1045	718	961
STAT2	335	379	207	120	506	403	301	351
STAT3	1301	1627	746	511	771	686	571	715
STAT4	44	50	17	13	30	21	27	22
STAT5B	450	456	185	121	489	438	343	491
STAT6	25	32	20	8	135	90	107	104
STAU1	3330	3835	1680	1192	1484	1337	780	1134
STAU2	441	463	206	135	643	616	488	579
STBD1	72	89	38	11	66	54	49	73
STC2	612	700	352	173	423	347	245	299
STEAP1	101	120	50	32	76	67	61	83
STEAP2	315	345	151	91	100	84	67	80
STEAP3	504	633	250	147	286	219	206	259
STIL	923	1041	548	369	1644	1329	1138	1388
STIM1	428	534	190	128	459	374	248	337
STIM2	316	331	160	93	319	275	247	311
STIMATE	1	3	1	0	21	23	14	14
STIP1	4601	6317	2765	1707	7628	6914	6599	8145
STK10	265	339	147	122	534	403	319	414
STK11	105	135	46	42	995	1023	823	959
STK11IP	443	594	265	162	286	225	170	263
STK16	80	105	52	42	245	245	190	217
STK17A	571	696	299	211	515	478	369	452
STK17B	430	439	286	170	420	395	337	470
STK19	220	289	167	110	115	124	81	111
STK24	844	950	293	220	1141	995	617	888
STK25	858	900	382	243	1785	1457	1487	1733
STK26	2327	2759	1036	741	1129	1117	983	1229
STK3	430	512	245	191	578	480	388	506
STK32C	42	63	20	17	137	125	103	103
STK33	165	197	72	73	370	350	215	311
STK35	366	443	221	119	420	400	224	307
STK36	229	309	143	97	670	534	458	552
STK38	471	537	229	138	462	455	307	369
STK38L	585	627	267	179	598	593	432	510
STK39	553	677	277	168	610	654	405	531
STK4	922	1097	385	283	923	836	558	744
STK40	152	187	70	37	395	382	241	334
STKLD1	2	3	2	1	32	31	28	28
STMN1	6256	7578	3676	2618	2561	2562	1982	2493
STMN3	428	654	286	169	76	72	80	90
STMP1	215	287	152	107	53	55	26	25
STN1	133	154	69	44	201	185	140	201
STOM	477	589	258	144	216	216	194	256
STOML1	124	179	98	288	99	79	65	64
STOML2	2694	3583	1556	978	3275	3005	2872	3696
STON2	153	209	122	58	308	263	231	324
STOX1	131	139	66	62	231	178	165	194
STOX2	142	141	70	50	279	229	155	219
STPG1	147	183	91	48	104	89	68	107
STRADA	375	441	239	154	242	209	163	183
STRADB	55	63	29	21	387	351	289	344
STRAP	4271	5262	2029	1286	3066	2910	2012	2438
STRBP	766	881	325	221	1550	1512	1227	1493
STRIP1	757	937	444	287	1349	1129	898	1158
STRIP2	153	210	80	61	384	329	249	321
STRN	640	683	275	173	904	845	539	704
STRN3	869	982	429	268	1258	1082	877	1017
STRN4	810	1007	309	200	1294	1234	891	1046
STS	0	3	1	0	37	40	28	42
STT3A	3081	3853	1570	847	3484	2811	3329	4079
STT3B	1932	2185	1038	628	4413	4037	3225	4126
STUB1	1774	2441	921	537	1920	1810	1568	1871
STX10	281	359	152	87	433	390	320	391
STX12	751	905	352	251	678	606	474	537
STX16	42	38	15	11	88	89	30	66
STX17	238	286	108	70	338	303	190	274
STX18	233	268	119	64	402	422	302	345
STX19	0	0	0	0	39	44	17	27
STX1A	32	29	14	15	83	69	41	63
STX2	143	171	56	42	305	291	191	258
STX3	178	212	86	57	243	235	182	211
STX4	213	248	116	77	434	394	240	350
STX5	388	504	227	143	346	296	295	384
STX6	253	302	115	85	365	354	242	318
STX7	1237	1324	600	383	299	288	186	295
STX8	229	233	90	57	239	226	162	210
STXBP1	419	457	194	137	198	155	74	121
STXBP2	637	765	313	214	293	338	213	302
STXBP3	1146	1334	593	399	1239	1266	866	1197
STXBP4	346	413	203	140	611	566	361	429
STXBP5	287	333	142	95	1033	961	733	973
STXBP5L	53	63	27	22	188	225	123	159
STXBP6	44	36	16	13	21	21	21	25
STYX	177	151	70	46	165	177	118	148
STYXL1	373	408	171	103	330	328	303	374
SUB1	2777	3095	1342	934	2811	2974	1854	2442
SUCLA2	1194	1447	672	441	1137	1145	864	1103
SUCLG1	1620	1834	820	532	1211	1172	1058	1344
SUCLG2	272	304	159	89	503	522	385	476
SUCO	274	282	148	93	1425	1282	1128	1418
SUDS3	246	276	102	59	497	422	333	388
SUFU	560	593	225	177	146	105	58	87
SUGCT	36	32	19	8	196	173	119	166
SUGP2	964	1146	561	344	2604	2294	1722	1993
SUGT1	913	1163	453	294	1153	1102	859	1099
SULF1	25	24	8	5	132	125	107	144
SULF2	791	1148	467	239	397	388	292	415
SULT1A1	461	509	218	158	43	35	35	46
SULT4A1	57	70	29	25	66	65	34	48
SUMF1	109	146	59	32	290	284	161	217
SUMF2	498	571	224	141	937	882	648	817
SUMO1	368	354	172	112	272	279	293	299
SUMO2	480	654	292	205	936	954	559	784
SUMO3	379	526	241	136	569	573	464	586
SUN1	1345	1568	806	485	1174	979	844	977
SUN2	870	1184	481	273	706	598	440	573
SUOX	171	213	121	84	264	238	187	259
SUPT16H	4078	5093	2509	1654	9438	9224	6925	8711
SUPT20H	1899	2059	763	541	985	876	732	944
SUPT3H	171	208	84	52	180	173	96	166
SUPT4H1	773	1188	613	322	475	469	351	435
SUPT5H	3770	4882	2328	1418	1696	1560	1293	1712
SUPT6H	1895	2506	1184	755	2718	2433	1580	2160
SUPT7L	437	513	262	197	622	615	523	728
SUPV3L1	1330	1334	616	360	1727	1590	1247	1611
SURF1	289	325	132	75	258	237	163	227
SURF2	373	560	204	140	458	455	318	378
SURF4	2410	3094	1334	758	1002	845	826	1020
SURF6	815	1225	651	385	522	654	319	452
SUSD1	125	176	64	37	230	167	163	188
SUSD4	20	17	9	6	19	18	19	17
SUSD5	216	318	137	84	450	347	293	378
SUSD6	50	58	37	23	40	31	18	33
SUV39H1	505	653	359	237	346	332	253	315
SUV39H2	473	514	275	188	953	890	729	852
SUZ12	798	920	379	215	1273	1078	776	966
SV2A	746	914	407	191	194	155	93	142
SVBP	147	219	105	69	99	106	84	114
SVEP1	202	215	101	78	64	68	46	51
SVIL	337	507	235	140	290	262	161	185
SVIP	123	153	93	56	216	185	171	179
SWAP70	496	613	260	161	433	416	256	366
SWI5	171	232	151	85	167	150	154	181
SWSAP1	113	168	76	44	56	54	46	59
SWT1	85	73	47	28	227	171	169	193
SYAP1	2903	3336	1584	977	1900	1863	1341	1807
SYBU	129	207	71	54	295	253	203	222
SYCE2	10	13	6	5	39	32	12	18
SYCP2	2	3	1	1	105	118	80	90
SYCP2L	123	149	60	42	335	309	159	243
SYCP3	3	2	2	0	60	48	24	39
SYDE1	297	356	143	91	239	229	148	178
SYDE2	324	330	180	150	748	745	461	614
SYF2	1020	1463	583	448	604	642	405	518
SYK	223	278	109	75	333	356	261	306
SYMPK	926	1104	488	320	1772	1540	966	1174
SYN2	156	203	98	43	94	81	77	74
SYN3	15	20	10	8	18	24	11	11
SYNC	4	16	4	5	135	108	70	89
SYNCRIP	3791	4370	2474	1498	4516	4428	2862	3616
SYNE1	777	818	425	265	857	745	538	700
SYNE2	961	1295	724	438	5827	5546	3678	4830
SYNE3	87	136	59	27	50	54	34	38
SYNGAP1	41	47	23	16	99	73	34	39
SYNGR1	317	352	128	86	132	99	82	105
SYNGR2	478	607	260	145	302	227	237	313
SYNJ1	413	527	218	149	606	561	312	407
SYNJ2	293	374	172	107	408	348	263	304
SYNJ2BP	50	78	30	14	49	44	31	41
SYNM	40	34	29	13	231	228	149	179
SYNRG	783	894	461	333	649	557	399	477
SYP	65	90	46	32	87	86	78	99
SYPL1	2073	2492	1078	712	478	365	300	396
SYPL2	34	44	20	9	39	21	14	25
SYS1	72	121	33	26	37	35	50	53
SYT1	138	133	49	36	95	97	82	109
SYT14	88	74	42	27	30	28	18	24
SYT16	7	9	2	2	18	16	12	23
SYT2	38	30	18	3	25	14	14	16
SYT3	26	46	19	5	28	25	20	22
SYT7	11	28	7	2	24	32	16	27
SYTL1	5	11	4	4	35	14	13	13
SYTL2	38	38	23	12	24	19	14	24
SYTL3	4	5	4	2	16	15	17	23
SYTL4	58	78	27	21	146	136	78	104
SYTL5	85	68	33	12	83	67	51	60
SYVN1	478	746	294	144	207	178	104	157
SZRD1	382	573	318	174	327	365	208	348
SZT2	364	367	240	126	884	707	444	600
TAB1	454	530	237	137	457	394	292	343
TAB2	650	688	319	185	588	536	445	560
TAB3	120	139	71	34	240	227	155	222
TACC1	760	909	401	252	562	457	336	442
TACC2	246	242	122	72	85	91	42	58
TACC3	2845	3818	1684	1123	2528	2345	1308	1951
TACO1	1120	1175	504	328	594	582	427	586
TACR1	1	0	0	0	34	25	13	28
TADA1	503	581	289	174	510	457	426	475
TADA2A	246	283	122	86	331	255	254	353
TADA2B	170	221	79	43	305	286	166	209
TADA3	535	787	360	205	707	648	390	502
TAF1	509	645	337	223	1759	1566	922	1189
TAF10	452	684	223	140	537	509	348	475
TAF11	628	720	319	242	763	714	502	662
TAF12	176	184	75	59	332	281	233	279
TAF13	484	605	251	178	295	354	158	231
TAF15	3729	4543	2177	1419	1328	1154	661	1084
TAF1A	168	215	90	69	459	487	313	401
TAF1B	882	1023	405	316	1102	1052	785	913
TAF1C	148	227	115	56	463	371	217	322
TAF1D	206	276	169	74	1393	1350	809	1232
TAF2	898	926	483	295	2776	2368	2031	2382
TAF3	308	415	135	96	389	364	208	322
TAF4	354	416	168	118	372	306	141	193
TAF4B	120	134	69	33	607	483	465	544
TAF5	495	645	207	142	747	730	562	710
TAF5L	251	335	143	72	1155	895	903	1054
TAF6	724	863	275	212	463	372	235	388
TAF6L	305	439	192	130	518	471	373	456
TAF7	1840	2086	1042	773	1181	1108	1034	1214
TAF7L	0	1	0	0	29	30	19	18
TAF8	373	458	216	135	268	208	222	283
TAF9	486	553	252	160	928	795	930	1166
TAF9B	798	937	498	297	540	490	454	537
TAGLN2	3144	4206	1962	1142	1091	1131	737	958
TALDO1	3282	3947	1567	1008	2159	2011	1617	2017
TAMM41	462	528	246	176	417	337	201	271
TANC1	713	865	442	252	1320	1080	801	1035
TANC2	372	410	158	110	641	493	298	418
TANGO2	86	96	45	26	132	119	99	114
TANGO6	335	408	151	118	975	821	682	806
TANK	151	140	76	70	359	298	279	373
TAOK1	742	848	403	253	1611	1365	1085	1366
TAOK2	392	594	245	166	1813	1599	1166	1505
TAOK3	241	293	90	55	314	326	221	274
TAP1	364	568	186	110	176	151	146	178
TAP2	35	56	15	13	16	19	11	17
TAPBP	360	469	239	126	100	91	51	77
TAPT1	272	340	156	87	324	330	202	265
TARBP1	825	981	436	289	4302	3974	2875	3628
TARBP2	297	343	145	92	490	406	434	576
TARDBP	374	583	229	126	250	201	231	325
TARS	7470	8875	3521	2431	7973	7759	6077	7736
TARS2	1483	1725	952	562	1447	1211	1117	1319
TARSL2	394	451	181	136	984	956	700	819
TAS1R3	0	1	1	1	53	46	24	28
TAS2R10	0	0	0	0	16	25	24	20
TAS2R13	0	0	0	0	66	67	39	47
TAS2R14	0	3	1	1	108	81	48	78
TAS2R19	0	0	0	0	140	142	98	148
TAS2R20	0	0	0	0	99	82	53	89
TAS2R3	0	0	2	0	49	43	29	32
TAS2R30	1	0	0	0	214	202	97	137
TAS2R31	0	0	0	0	101	106	44	69
TAS2R4	0	0	0	0	48	31	32	31
TAS2R43	1	0	0	0	76	51	25	41
TAS2R46	0	0	0	0	123	124	49	89
TAS2R5	0	0	1	1	26	23	12	25
TAS2R50	0	0	0	0	67	81	24	60
TASOR	919	996	478	309	4402	3981	2959	3781
TASOR2	2217	2532	1139	822	9402	8462	6443	8175
TASP1	70	72	54	39	467	427	235	352
TATDN1	351	378	183	125	406	409	267	371
TATDN2	118	160	57	28	254	265	138	202
TATDN3	242	256	105	82	378	319	267	291
TAX1BP1	2091	2059	886	601	2555	2409	1824	2400
TAX1BP3	272	330	154	79	147	157	107	182
TAZ	141	209	113	65	337	289	218	297
TBC1D1	455	475	160	110	456	418	335	439
TBC1D10A	57	93	31	19	58	51	38	50
TBC1D10B	651	817	279	189	1023	1019	527	699
TBC1D12	144	208	60	56	315	300	212	279
TBC1D13	419	560	258	120	312	267	182	262
TBC1D14	237	284	126	81	1131	982	758	958
TBC1D15	1792	2035	990	704	1061	1023	713	959
TBC1D16	102	146	79	45	472	471	328	395
TBC1D17	159	218	94	66	138	118	89	113
TBC1D19	158	161	89	55	150	151	115	146
TBC1D2	19	21	13	11	36	41	28	26
TBC1D20	238	308	135	78	343	292	217	252
TBC1D22A	288	330	139	93	274	263	163	234
TBC1D22B	165	195	63	37	253	184	150	215
TBC1D23	763	811	373	247	1108	1004	862	1056
TBC1D24	110	153	45	43	112	105	62	90
TBC1D25	117	155	63	30	160	123	83	129
TBC1D2B	188	234	100	56	739	676	469	582
TBC1D30	277	275	164	67	196	157	114	150
TBC1D31	397	340	174	121	1064	971	760	920
TBC1D32	316	364	196	136	1119	1007	739	989
TBC1D4	932	1068	421	311	1903	1769	1280	1587
TBC1D5	402	416	187	117	346	261	233	318
TBC1D7	438	489	211	144	548	528	360	450
TBC1D8	63	75	39	11	423	362	264	361
TBC1D8B	131	131	72	32	143	127	79	101
TBC1D9	213	251	113	60	549	544	381	542
TBC1D9B	782	979	388	258	2974	2661	2103	2649
TBCA	1399	1736	808	554	1082	1190	800	1010
TBCB	3092	4003	1533	945	675	608	584	680
TBCC	367	514	286	171	283	294	215	235
TBCCD1	123	135	72	56	279	213	237	330
TBCD	1130	1332	607	414	1444	1299	864	1160
TBCEL	71	75	21	23	104	83	62	80
TBCK	114	162	87	44	555	497	419	490
TBK1	941	1072	452	299	1050	1042	744	977
TBKBP1	162	200	114	60	127	97	46	81
TBL1X	167	173	62	43	556	478	290	328
TBL1XR1	920	987	388	229	984	915	817	1032
TBL2	410	536	238	122	547	489	448	525
TBL3	1085	1468	578	397	1012	870	665	801
TBP	436	462	170	158	283	242	219	285
TBPL1	287	279	107	78	290	256	218	292
TBRG1	65	91	63	36	437	413	312	399
TBRG4	1223	1449	838	456	1769	1495	1472	1706
TBX1	253	301	110	68	237	200	124	177
TBX18	602	715	342	229	240	202	187	282
TBX2	192	208	84	50	156	130	77	114
TBX20	86	132	69	40	114	87	78	101
TBX3	383	572	278	186	434	388	330	459
TC2N	373	383	155	105	312	271	191	292
TCAF1	389	550	280	176	460	384	285	381
TCAIM	164	163	78	71	553	515	421	535
TCEA1	57	130	41	18	354	379	267	310
TCEA2	157	160	80	45	129	122	81	102
TCEAL1	216	293	110	98	256	181	213	213
TCEAL4	689	1013	455	306	1046	955	954	1147
TCEAL8	379	559	238	138	1026	1022	695	803
TCEAL9	353	390	220	143	690	728	568	640
TCEANC	32	20	20	9	59	52	49	55
TCEANC2	176	176	105	68	173	172	119	143
TCERG1	2567	2882	1508	1022	3541	3235	2467	3092
TCF12	734	719	303	190	603	477	444	619
TCF19	186	219	121	82	451	457	395	424
TCF20	984	1063	487	337	2076	1719	1283	1847
TCF25	660	889	298	198	1527	1322	1191	1474
TCF3	468	631	203	132	710	643	505	663
TCF4	544	686	378	216	301	270	239	286
TCF7	234	268	68	61	49	44	23	25
TCF7L1	59	58	25	13	14	16	12	10
TCF7L2	589	712	385	252	188	175	88	107
TCFL5	42	57	37	16	590	536	371	498
TCHP	185	242	113	80	225	247	159	225
TCIRG1	45	51	22	13	105	76	56	102
TCOF1	4367	5764	2421	1613	6125	5653	3681	4921
TCP1	7190	9041	4037	2436	15100	15227	11906	14473
TCP11L1	220	189	94	57	414	396	215	307
TCP11L2	339	323	151	100	105	92	67	103
TCTA	80	140	51	32	46	28	35	42
TCTE3	3	8	1	0	19	21	14	13
TCTEX1D2	57	56	23	20	22	14	23	25
TCTN1	212	269	94	65	421	363	343	425
TCTN2	216	232	99	53	402	312	262	311
TCTN3	641	767	399	240	1001	840	748	939
TDG	998	1191	537	329	1000	869	760	949
TDP1	523	557	292	175	934	840	671	850
TDP2	808	947	385	309	857	769	516	765
TDRD3	353	354	148	80	483	491	373	530
TDRD6	1	0	1	0	99	83	36	62
TDRD7	528	553	269	187	505	399	350	411
TDRKH	413	515	278	175	301	289	218	273
TEAD1	413	526	186	129	364	294	238	312
TEAD2	89	98	44	29	234	207	167	212
TEAD3	143	194	64	39	39	34	16	29
TEAD4	371	409	210	120	332	315	262	360
TEC	94	75	40	30	75	54	51	46
TECPR1	181	254	99	56	329	319	200	243
TECPR2	337	424	162	87	508	406	294	367
TECR	1586	2075	904	556	353	332	347	498
TECTA	14	11	6	8	51	43	25	30
TEDC1	226	302	133	79	337	327	206	230
TEDC2	279	298	149	93	391	307	284	342
TEF	44	42	12	16	40	41	31	40
TEFM	282	368	182	131	306	264	192	275
TELO2	882	1304	497	301	1006	937	621	776
TENM1	3	2	5	3	296	220	148	215
TENM3	714	915	534	267	1224	1059	730	1008
TENM4	36	41	28	18	37	42	15	25
TENT2	553	536	251	191	742	672	508	645
TENT4A	206	285	98	55	554	490	288	415
TENT4B	355	472	201	149	539	530	429	529
TENT5A	169	237	88	60	151	125	80	121
TENT5C	245	318	142	94	39	36	42	53
TEP1	142	153	93	44	467	420	265	350
TEPSIN	115	174	94	59	154	149	108	162
TERF1	257	370	167	110	395	432	233	325
TERF2	628	699	339	205	471	382	248	314
TERF2IP	940	1309	542	356	804	800	589	746
TERT	4	5	5	0	91	64	45	56
TES	1350	1817	812	541	589	600	395	510
TESC	188	232	91	52	56	56	37	72
TESK1	30	54	12	15	171	149	130	166
TESK2	54	56	19	18	137	123	90	119
TESMIN	58	76	36	23	39	46	15	36
TET1	371	380	182	110	1767	1500	909	1155
TET2	197	232	96	65	966	792	651	792
TET3	128	215	75	48	475	349	212	263
TEX10	1854	2009	966	701	2609	2178	2000	2478
TEX14	6	11	11	14	48	45	35	43
TEX15	295	283	142	102	1194	1041	730	1044
TEX2	278	335	156	98	903	838	631	845
TEX261	90	105	45	15	75	45	84	103
TEX264	429	608	210	143	537	455	548	633
TEX30	292	313	144	105	243	227	178	238
TEX9	135	169	65	58	194	181	144	171
TFAM	2045	2293	1038	814	2235	2215	1537	1939
TFAP2A	571	898	443	275	173	154	89	101
TFAP2C	143	149	61	38	58	36	30	41
TFAP4	283	428	163	117	257	230	187	239
TFB1M	227	234	97	90	693	624	434	623
TFB2M	378	441	211	183	534	506	406	455
TFCP2	722	910	483	279	747	541	404	531
TFCP2L1	130	182	76	49	48	42	31	23
TFDP1	802	959	359	229	1564	1475	1112	1473
TFDP2	498	472	274	165	980	834	667	832
TFE3	304	403	166	106	209	168	133	171
TFEB	74	74	29	21	15	21	18	24
TFG	2025	2418	1012	659	1584	1303	1181	1545
TFIP11	865	1167	547	350	1716	1516	1382	1781
TFPI	235	269	109	64	42	24	20	34
TFPI2	465	505	203	115	43	54	35	33
TFPT	176	261	109	70	159	177	104	174
TFRC	2056	2588	1149	683	4391	4142	3469	4190
TGDS	234	255	136	84	436	413	295	386
TGFB1I1	132	141	70	47	21	11	16	13
TGFB2	48	53	20	14	12	20	19	17
TGFB3	19	27	19	2	34	22	20	27
TGFBR1	348	382	202	129	656	618	420	580
TGFBR2	147	206	80	52	130	98	58	88
TGFBR3	267	341	128	76	523	493	391	480
TGFBRAP1	351	456	180	117	692	590	474	612
TGIF1	150	173	99	62	92	84	67	88
TGIF2	158	195	78	40	147	128	114	155
TGIF2-RAB5IF	260	294	143	88	236	228	201	294
TGM1	5	6	1	6	36	23	23	23
TGM2	75	75	29	25	16	10	10	11
TGOLN2	692	878	327	227	779	702	352	486
TGS1	609	713	371	281	2133	1937	1357	1789
THADA	1202	1344	675	493	3003	2753	1961	2332
THAP1	228	281	120	79	159	156	126	177
THAP10	160	210	83	48	56	45	39	30
THAP11	395	483	209	117	316	293	216	250
THAP12	72	78	50	31	609	616	476	536
THAP2	32	30	10	8	27	23	19	35
THAP3	216	244	113	60	152	158	109	122
THAP4	740	1032	441	243	998	864	734	925
THAP5	366	413	217	138	439	392	305	410
THAP6	134	132	72	50	180	177	111	140
THAP7	268	315	174	117	536	456	464	550
THAP8	48	79	32	19	17	12	10	11
THAP9	126	134	63	52	309	299	236	319
THBS3	13	28	16	5	139	111	68	114
THBS4	165	191	96	50	46	49	43	37
THEM4	147	179	114	55	167	139	108	149
THEM6	135	193	85	56	44	32	25	36
THEMIS2	27	31	20	13	71	92	51	65
THG1L	237	367	174	117	362	353	236	350
THNSL1	433	520	188	138	455	444	352	387
THOC1	629	868	360	259	1209	1141	866	1077
THOC2	2717	3455	1670	1213	7851	7459	5590	7226
THOC3	212	255	135	77	238	249	184	236
THOC5	1123	1348	516	341	2088	1953	1520	2016
THOC6	348	501	199	138	840	771	643	813
THOC7	875	948	395	267	1269	1224	815	1087
THOP1	1027	1343	512	301	1769	1727	1401	1648
THRA	88	95	33	20	153	152	113	144
THRAP3	2883	3574	1927	1262	5299	4690	4206	5239
THRB	108	150	57	45	101	80	60	59
THSD1	46	41	29	15	74	45	57	54
THSD4	37	63	24	14	46	45	26	47
THSD7A	4	10	3	1	24	14	16	17
THTPA	95	125	42	33	113	112	80	119
THUMPD1	315	355	178	135	675	649	595	703
THUMPD2	389	376	186	142	791	705	584	672
THUMPD3	1146	1167	582	377	1639	1662	1186	1551
THYN1	503	483	190	145	493	408	359	470
TIA1	631	793	365	225	1110	996	870	1100
TIAL1	1564	1952	818	494	1659	1573	752	1020
TIAM1	399	494	177	137	1730	1440	1180	1431
TIAM2	119	124	58	24	261	216	137	183
TICRR	738	854	434	286	2930	2564	1490	1980
TIFA	173	141	74	53	93	88	58	70
TIGAR	693	816	338	259	355	393	265	334
TIGD1	104	78	33	18	256	266	150	198
TIGD2	128	164	64	42	222	244	141	199
TIGD3	17	31	5	10	23	21	18	21
TIGD4	14	10	3	6	26	23	16	15
TIGD5	210	284	117	63	231	199	118	155
TIGD6	130	152	100	41	100	93	89	115
TIGD7	7	9	6	1	115	109	65	111
TIMELESS	1842	2287	1024	653	2529	2425	1546	2399
TIMM10	527	842	410	181	610	555	419	492
TIMM13	1489	2195	1040	608	861	887	555	729
TIMM17A	947	1037	485	353	1254	1243	1158	1534
TIMM17B	973	1194	564	288	752	669	598	710
TIMM21	447	592	247	132	321	333	304	396
TIMM22	537	696	299	217	506	535	295	390
TIMM23	1142	1407	696	397	777	741	606	776
TIMM23B	39	46	42	23	160	161	97	132
TIMM29	427	580	261	131	168	155	107	132
TIMM44	1140	1497	652	425	1560	1362	1113	1425
TIMM50	3447	4487	2029	1243	1585	1665	1236	1476
TIMM8A	211	322	183	65	148	155	81	116
TIMM8B	760	933	692	328	463	480	225	293
TIMM9	153	174	85	56	183	133	142	191
TIMMDC1	908	944	502	273	1398	1375	881	1111
TIMP1	1893	2388	986	562	436	442	383	488
TIMP2	252	292	137	71	69	53	39	54
TIMP3	404	441	146	96	79	64	65	87
TINF2	157	159	103	59	406	338	330	383
TIPARP	578	652	410	282	564	476	489	670
TIPIN	1495	1484	867	516	1470	1427	1126	1275
TIPRL	1643	1939	724	507	1326	1230	1009	1216
TIRAP	20	13	19	8	35	41	32	47
TJAP1	333	428	188	110	324	315	205	261
TJP1	2432	2928	1298	874	1971	1873	1168	1562
TK1	1188	1588	721	459	823	765	660	819
TK2	36	55	29	16	84	81	58	62
TKFC	255	320	107	78	313	263	232	292
TKT	8871	10883	3892	2449	5976	5131	5158	6327
TLCD1	106	117	75	38	139	121	112	144
TLE1	520	652	267	151	639	588	437	640
TLE2	30	23	8	8	22	16	16	12
TLE3	1328	1782	777	425	1008	706	555	756
TLE4	560	753	313	184	871	731	538	810
TLK1	237	261	94	71	914	789	483	636
TLK2	175	236	91	58	621	515	442	516
TLL1	3	2	0	1	65	38	44	52
TLL2	15	36	17	5	25	21	15	24
TLN1	4624	5966	2680	1695	5876	5102	3086	4081
TLN2	143	145	63	32	622	547	348	495
TLNRD1	29	38	20	6	100	76	52	47
TLR5	8	8	4	2	17	20	13	14
TM2D1	333	350	178	109	488	446	330	409
TM2D2	218	367	178	93	276	253	224	314
TM2D3	485	606	306	152	661	575	473	621
TM6SF1	10	16	6	3	71	62	46	54
TM7SF2	138	172	74	34	189	157	152	215
TM7SF3	580	675	253	166	849	784	702	868
TM9SF2	3081	3857	1450	864	3544	3097	2640	3376
TM9SF3	2759	3261	1546	856	2889	3143	2078	2775
TM9SF4	716	894	359	237	1001	809	616	779
TMA16	377	461	149	131	695	709	514	735
TMA7	156	190	189	81	378	396	183	262
TMBIM1	63	63	19	19	36	26	15	24
TMBIM4	160	232	72	59	182	132	120	167
TMBIM6	9622	12269	5464	3741	2806	2437	2118	2668
TMC3	1	6	2	0	33	23	22	12
TMC4	4	6	10	2	35	21	12	26
TMC5	51	50	20	13	29	31	21	33
TMC6	57	39	18	6	82	72	85	84
TMC7	57	48	23	21	69	53	35	57
TMCC1	55	67	35	12	190	163	110	151
TMCC2	5	7	2	2	65	47	40	62
TMCC3	116	92	60	40	46	39	17	39
TMCO1	2152	2234	1313	829	1373	1403	1154	1332
TMCO3	244	298	100	59	479	375	325	399
TMCO4	113	148	85	45	95	79	58	67
TMCO6	104	119	69	41	244	208	138	196
TMED1	218	305	147	90	314	272	253	287
TMED10	1124	1420	572	323	1478	1504	1045	1314
TMED2	2845	3741	1631	1142	1934	1814	1564	1923
TMED3	489	648	220	117	739	646	615	760
TMED4	1295	1626	676	392	707	642	482	617
TMED5	737	888	432	229	1110	1190	863	1033
TMED6	0	0	0	0	25	22	10	20
TMED7	164	235	103	72	177	162	162	185
TMED7-TICAM2	162	236	107	45	68	74	74	85
TMED8	248	279	127	67	452	403	270	335
TMED9	1857	2592	1104	588	1309	1389	807	1100
TMEM101	507	637	294	162	197	182	156	176
TMEM102	59	80	38	21	54	65	48	55
TMEM104	254	359	160	99	143	97	70	113
TMEM106B	629	613	283	172	556	498	450	559
TMEM106C	589	686	342	183	1627	1407	1485	1729
TMEM107	57	57	23	12	28	29	27	22
TMEM108	63	74	36	25	49	41	28	31
TMEM109	825	1285	511	294	529	484	390	435
TMEM11	305	343	179	136	262	268	231	308
TMEM110-MUSTN1	4	4	0	0	44	38	34	32
TMEM115	373	568	227	133	666	634	430	558
TMEM116	33	29	30	15	63	53	51	65
TMEM117	102	120	49	34	175	137	112	157
TMEM120A	178	201	78	44	101	81	106	121
TMEM120B	313	342	128	87	227	211	150	208
TMEM121	107	133	42	31	30	39	16	18
TMEM123	1469	1555	673	415	730	549	827	1037
TMEM126A	331	326	124	108	384	267	316	372
TMEM126B	507	647	241	142	801	768	661	837
TMEM127	137	239	73	45	73	60	55	64
TMEM128	119	122	72	43	132	143	100	153
TMEM129	153	229	112	65	243	200	208	230
TMEM131	588	646	298	196	1510	1310	874	1166
TMEM131L	654	733	388	238	923	819	529	735
TMEM132A	180	257	99	39	413	354	267	337
TMEM134	30	49	17	8	51	40	34	49
TMEM135	386	409	180	125	369	291	304	422
TMEM136	99	90	33	22	55	61	49	65
TMEM138	137	163	92	46	186	137	145	175
TMEM140	3	3	3	3	55	37	43	36
TMEM141	319	325	186	83	213	194	147	185
TMEM143	31	53	30	20	54	56	28	46
TMEM144	88	72	40	20	119	96	88	125
TMEM145	13	25	19	11	38	39	15	20
TMEM147	2910	3624	1431	974	1059	938	912	1105
TMEM14A	207	289	110	48	281	234	193	252
TMEM14B	238	332	132	80	323	239	273	309
TMEM14C	821	1172	475	297	374	358	278	344
TMEM150A	20	35	15	7	45	28	23	36
TMEM150C	91	87	47	34	38	27	10	26
