	untr_a_hek	untr_b_hek	isrib_a_hek	isrib_b_hek
TMEM79	35	34	27	35
TMEM80	58	68	70	49
TMEM81	61	77	57	62
TMEM87A	781	775	723	518
TMEM87B	140	133	132	79
TMEM8A	357	330	410	285
TMEM8B	46	34	31	43
TMEM9	511	488	526	375
TMEM94	602	472	456	496
TMEM97	345	254	409	271
TMEM98	219	219	235	160
TMEM99	193	160	166	116
TMEM9B	157	108	142	108
TMF1	2100	1930	1929	1506
TMLHE	455	370	419	326
TMOD1	38	32	22	37
TMOD2	138	104	129	116
TMOD3	520	485	461	377
TMOD4	16	10	17	16
TMPO	3124	2891	2849	2054
TMPPE	157	109	105	107
TMPRSS9	93	76	67	65
TMSB10	1218	1160	1179	669
TMTC1	285	194	287	196
TMTC2	175	134	155	163
TMTC3	1919	1686	1817	1280
TMTC4	378	364	401	292
TMUB1	259	248	266	183
TMUB2	193	145	200	114
TMX1	1802	1725	1693	1101
TMX2	533	457	596	418
TMX2-CTNND1	59	70	50	47
TMX3	541	581	521	417
TMX4	557	572	573	429
TNC	15	16	23	21
TNFAIP1	142	160	163	127
TNFAIP3	83	65	81	69
TNFAIP8	60	55	66	43
TNFRSF10B	644	616	601	507
TNFRSF10D	150	145	150	118
TNFRSF11A	94	77	75	69
TNFRSF19	34	36	30	34
TNFRSF1A	216	199	165	176
TNFRSF21	226	240	210	185
TNFRSF6B	23	25	39	28
TNIK	857	748	845	698
TNIP1	651	587	560	472
TNIP2	289	289	265	186
TNK2	270	193	171	157
TNKS	972	857	842	735
TNKS1BP1	1016	982	760	773
TNKS2	2020	1800	1762	1491
TNNI3	70	64	66	48
TNNT1	145	129	133	79
TNPO1	6096	5501	5940	4239
TNPO2	1979	1628	1851	1602
TNPO3	2789	2644	2508	1947
TNRC18	1548	1305	940	1086
TNRC6A	2465	2033	2261	2003
TNRC6B	1899	1587	1674	1614
TNRC6C	522	452	435	549
TNS2	40	25	32	33
TNS3	114	83	107	83
TOB1	252	220	239	215
TOB2	197	191	161	171
TOE1	704	636	652	423
TOGARAM1	494	453	448	343
TOLLIP	152	139	113	95
TOM1	299	273	337	240
TOM1L1	882	759	918	592
TOM1L2	509	436	372	415
TOMM20	1369	1259	1493	936
TOMM20L	17	26	19	20
TOMM22	1813	1652	1553	1073
TOMM34	974	958	835	679
TOMM40L	247	274	274	182
TOMM5	328	423	187	137
TOMM6	655	607	571	311
TOMM7	976	779	851	472
TOMM70	3298	3004	2875	2153
TONSL	1185	978	973	884
TOP1	3262	2994	2196	2583
TOP1MT	599	523	585	425
TOP2A	11637	11048	10710	7870
TOP2B	11874	11652	10205	8166
TOP3A	2333	1940	1846	1843
TOP3B	911	816	806	736
TOPBP1	4300	3916	4031	3175
TOPORS	1541	1424	1743	1199
TOR1A	560	457	497	356
TOR1AIP1	864	793	870	703
TOR1AIP2	1313	1091	1184	1014
TOR1B	211	197	213	165
TOR2A	110	86	96	81
TOR3A	760	713	635	547
TOX4	744	629	909	699
TP53	1000	874	933	949
TP53BP1	3001	2760	2694	2253
TP53BP2	2343	2111	2122	1719
TP53I11	46	44	38	42
TP53I13	184	129	131	92
TP53I3	85	84	83	65
TP53INP1	70	43	63	62
TP53RK	352	370	350	250
TP53TG5	34	37	43	39
TP73	98	71	92	85
TPBG	113	79	113	70
TPCN1	181	159	175	175
TPCN2	236	244	221	189
TPD52	78	88	52	36
TPD52L1	126	130	141	116
TPD52L2	624	559	500	423
TPGS1	91	88	58	34
TPGS2	664	586	617	499
TPH1	45	44	39	30
TPI1	5358	5227	4892	3453
TPM1	464	536	460	327
TPM2	103	129	86	80
TPM3	1737	1598	1481	1061
TPM4	351	416	321	240
TPMT	512	509	467	327
TPP1	432	380	269	398
TPP2	2382	2195	2262	1667
TPPP	32	21	20	28
TPR	19892	19053	19246	14514
TPRA1	297	215	301	217
TPRG1L	75	77	104	92
TPRKB	620	599	691	413
TPRN	265	242	279	239
TPST1	240	199	260	175
TPST2	172	143	156	135
TPT1	10252	9597	9746	6390
TPX2	4525	4106	3680	3571
TRA2A	1366	1169	1433	1073
TRA2B	3116	2802	3433	2277
TRABD	727	631	638	520
TRADD	47	48	43	36
TRAF2	421	450	336	279
TRAF3	643	624	610	494
TRAF3IP1	513	484	591	425
TRAF3IP2	151	128	120	129
TRAF3IP3	22	15	27	27
TRAF4	338	297	344	262
TRAF5	210	227	170	148
TRAF6	319	277	259	258
TRAF7	815	643	856	713
TRAFD1	958	844	1008	760
TRAIP	514	516	506	417
TRAK1	695	623	596	539
TRAK2	654	571	642	518
TRAM1	1955	1627	2391	1458
TRAM1L1	43	40	62	34
TRAM2	149	116	115	90
TRAP1	4835	4576	4598	3471
TRAPPC1	398	342	329	360
TRAPPC10	1347	1290	1147	1019
TRAPPC11	903	888	807	693
TRAPPC12	624	589	579	435
TRAPPC13	680	657	673	478
TRAPPC2	127	117	129	108
TRAPPC2B	23	19	19	15
TRAPPC2L	623	633	634	431
TRAPPC3	622	626	582	446
TRAPPC4	556	516	543	372
TRAPPC5	341	283	389	242
TRAPPC6A	66	68	60	50
TRAPPC6B	143	163	170	105
TRAPPC8	1627	1488	1579	1216
TRAPPC9	351	273	259	301
TRDMT1	168	167	176	119
TRERF1	34	28	28	35
TREX1	39	31	41	30
TREX2	18	14	26	19
TRHDE	23	13	21	19
TRIAP1	131	150	148	91
TRIB1	179	128	175	177
TRIB2	20	21	28	16
TRIB3	180	175	139	107
TRIM11	542	514	460	370
TRIM13	602	559	616	483
TRIM14	96	116	69	65
TRIM16	18	27	31	29
TRIM16L	78	73	94	59
TRIM17	40	33	27	32
TRIM2	438	378	430	272
TRIM21	98	96	94	67
TRIM23	575	589	567	415
TRIM24	1179	930	1055	929
TRIM25	453	381	398	361
TRIM26	434	473	417	386
TRIM27	2131	1873	1969	1554
TRIM28	9981	8621	9575	8515
TRIM3	123	122	129	118
TRIM32	341	311	230	214
TRIM33	2164	1943	2134	1696
TRIM35	213	182	156	103
TRIM36	114	109	119	97
TRIM37	1969	1856	1793	1405
TRIM38	139	116	92	72
TRIM39	48	38	43	42
TRIM4	477	436	371	341
TRIM41	528	626	625	424
TRIM44	323	340	335	193
TRIM45	184	184	135	121
TRIM5	51	66	53	51
TRIM52	221	244	222	181
TRIM56	35	39	31	32
TRIM59	147	144	129	106
TRIM62	68	42	36	73
TRIM65	496	420	417	366
TRIM66	235	200	156	219
TRIM68	173	142	151	131
TRIM71	114	100	80	85
TRIM8	295	292	200	244
TRIM9	237	239	212	184
TRIO	3031	2591	2623	2345
TRIOBP	392	342	286	265
TRIP10	342	339	309	247
TRIP11	1846	1781	1930	1462
TRIP12	8251	7084	7354	6180
TRIP13	1150	1022	1250	894
TRIP4	287	249	200	243
TRIP6	748	759	701	551
TRIQK	44	42	36	28
TRIR	818	921	714	467
TRIT1	559	555	544	404
TRMO	357	275	348	285
TRMT1	1474	1364	1451	1120
TRMT10A	322	282	334	226
TRMT10B	178	183	151	131
TRMT10C	2391	2303	2390	1642
TRMT11	1544	1579	1232	1017
TRMT112	1057	952	923	517
TRMT12	485	432	399	292
TRMT13	613	623	524	395
TRMT1L	1093	1046	1006	798
TRMT2A	1439	1377	1380	1075
TRMT2B	538	486	470	398
TRMT44	490	429	395	335
TRMT5	825	730	747	550
TRMT6	1012	908	926	672
TRMT61A	261	203	236	178
TRMT61B	432	377	412	296
TRMU	949	929	958	692
TRNAU1AP	647	570	533	362
TRNT1	571	596	446	400
TRO	615	539	635	483
TROAP	888	733	843	723
TRPC1	615	615	542	436
TRPC3	80	76	65	46
TRPC4AP	1912	1768	1813	1509
TRPM4	90	91	65	62
TRPM6	40	32	29	29
TRPM7	2600	2320	2325	1787
TRPS1	762	643	692	595
TRPT1	149	155	166	98
TRPV1	238	198	195	219
TRPV4	26	17	21	14
TRRAP	6665	5470	4543	5525
TRUB1	814	684	767	549
TRUB2	876	797	818	580
TSC1	757	697	762	671
TSC2	1886	1652	1680	1673
TSC22D1	654	541	543	457
TSC22D2	423	361	381	335
TSC22D3	593	651	552	344
TSC22D4	124	120	110	97
TSEN15	226	218	204	151
TSEN2	677	619	608	474
TSEN34	580	480	576	373
TSEN54	529	501	494	394
TSFM	802	751	723	500
TSG101	755	624	794	569
TSGA10	104	114	96	80
TSHZ1	466	393	489	413
TSHZ2	61	48	48	52
TSHZ3	131	83	82	77
TSKU	45	29	41	34
TSN	1205	1130	1137	796
TSNARE1	96	73	85	69
TSNAX	894	871	830	606
TSNAXIP1	46	46	53	48
TSPAN10	23	21	16	15
TSPAN12	190	172	186	102
TSPAN13	224	211	241	163
TSPAN14	68	60	56	65
TSPAN15	138	115	124	91
TSPAN17	236	230	271	221
TSPAN2	31	14	16	16
TSPAN3	2652	2249	2666	1735
TSPAN31	138	118	141	95
TSPAN33	120	101	110	81
TSPAN4	153	107	134	89
TSPAN5	106	80	92	69
TSPAN6	959	885	944	573
TSPAN9	50	49	50	49
TSPEAR	21	23	24	37
TSPO	361	272	292	219
TSPYL1	2678	2548	2747	1860
TSPYL2	497	435	565	429
TSPYL4	149	129	98	85
TSR1	4858	4521	4816	3289
TSR2	435	430	427	289
TSR3	612	596	517	354
TSSC4	411	366	397	293
TSSK2	55	52	56	47
TSSK3	135	110	132	159
TSSK4	78	81	47	69
TST	430	347	432	294
TSTA3	526	435	491	331
TSTD2	399	328	258	238
TSTD3	26	27	19	19
TTBK2	463	446	462	393
TTC1	943	1002	1013	671
TTC12	526	472	495	384
TTC13	1388	1269	1198	948
TTC14	854	882	815	668
TTC17	1391	1175	1371	1092
TTC19	746	721	675	546
TTC21A	27	42	32	37
TTC21B	1237	1100	1090	914
TTC23	303	278	280	218
TTC25	57	35	41	23
TTC26	476	402	494	355
TTC27	1474	1370	1442	1123
TTC28	1532	1240	1193	1257
TTC3	5259	4801	4400	3973
TTC30A	101	62	82	46
TTC30B	96	73	94	65
TTC31	249	181	201	182
TTC32	167	138	171	78
TTC33	303	326	219	182
TTC37	5302	4721	5131	3546
TTC38	605	539	560	427
TTC39A	101	116	122	99
TTC39B	114	107	77	55
TTC39C	176	143	135	123
TTC4	1098	999	1041	689
TTC5	605	561	540	391
TTC7A	189	184	153	149
TTC7B	579	472	429	365
TTC8	405	371	410	257
TTC9C	223	191	224	162
TTF1	925	925	863	704
TTF2	3595	3351	3290	2711
TTI1	1442	1251	1300	1153
TTI2	384	354	383	284
TTK	2609	2427	2569	1692
TTL	569	463	567	463
TTLL1	68	63	60	43
TTLL11	121	119	93	99
TTLL12	1452	1334	1415	1096
TTLL13P	30	39	34	26
TTLL3	143	107	129	136
TTLL4	1360	1181	1188	1164
TTLL5	1082	903	904	791
TTLL7	268	244	254	199
TTN	7408	6184	7268	5812
TTPAL	241	205	221	204
TTYH2	40	30	35	42
TTYH3	258	198	124	196
TUB	610	572	517	477
TUBA1A	649	598	796	467
TUBA1B	9638	8910	10577	6606
TUBA1C	3251	2727	3519	2290
TUBA4A	29	23	25	19
TUBA8	58	57	66	64
TUBB	12399	9911	14655	10478
TUBB1	39	42	40	34
TUBB2A	127	127	152	95
TUBB2B	220	228	211	151
TUBB4A	75	54	32	84
TUBB4B	5408	4842	6107	4484
TUBB6	782	652	754	554
TUBD1	287	244	277	213
TUBE1	490	418	560	388
TUBG1	947	859	992	748
TUBG2	46	36	33	36
TUBGCP2	2027	1785	2065	1601
TUBGCP3	774	708	671	678
TUBGCP4	923	802	743	668
TUBGCP5	1194	1042	1016	814
TUBGCP6	2040	1676	1811	1697
TUFM	4750	4264	4667	3311
TUFT1	155	157	220	164
TULP3	366	310	308	232
TULP4	551	462	362	496
TUSC1	85	90	49	27
TUSC2	207	182	156	105
TUSC3	824	807	821	580
TUT1	170	141	155	99
TUT4	2584	2411	1922	2104
TUT7	1190	1116	1016	806
TVP23B	277	266	250	155
TWF1	365	358	406	246
TWF2	383	374	327	223
TWIST1	34	23	18	17
TWISTNB	747	704	738	480
TWNK	894	693	772	732
TWSG1	271	258	250	183
TXLNA	2948	2804	3019	2570
TXLNG	1300	1323	1231	1022
TXN	6539	6298	5479	3517
TXN2	346	329	416	267
TXNDC11	584	482	584	467
TXNDC12	477	473	460	298
TXNDC15	427	408	367	251
TXNDC16	759	685	667	563
TXNDC17	942	871	818	495
TXNDC5	3859	3541	3298	2465
TXNDC9	487	375	401	329
TXNIP	161	144	133	96
TXNL1	632	573	655	498
TXNL4A	830	745	726	518
TXNL4B	162	131	118	110
TXNRD1	3338	3289	3158	2127
TXNRD2	429	434	382	302
TXNRD3	622	606	530	394
TYK2	1103	922	1092	899
TYMP	75	64	57	48
TYMS	1406	1174	936	1046
TYRO3	388	348	368	293
TYSND1	286	254	252	206
TYW1	483	440	422	386
TYW1B	83	86	96	92
TYW3	727	751	702	469
TYW5	214	180	177	146
U2AF1L4	41	36	44	30
U2AF2	3878	3739	4157	3156
U2SURP	10801	10521	10042	7537
UACA	1699	1694	1561	1160
UAP1	1772	1650	1764	1225
UAP1L1	93	92	64	49
UBA1	9460	8224	9213	7970
UBA2	4102	3741	3924	2804
UBA3	1542	1558	1540	1040
UBA5	904	908	835	625
UBA52	6340	5652	6149	3850
UBA6	2683	2407	2632	1838
UBA7	18	20	26	25
UBAC1	754	682	720	513
UBAC2	373	328	401	282
UBALD1	26	34	47	27
UBALD2	48	27	55	30
UBAP1	614	525	613	453
UBAP2	1248	1018	1301	1094
UBAP2L	4454	3498	4048	3974
UBASH3B	54	40	58	33
UBB	10147	10275	9153	6171
UBC	7318	6712	8196	5789
UBE2A	427	380	539	387
UBE2B	153	166	175	121
UBE2C	1542	1225	1755	1028
UBE2D1	142	160	200	139
UBE2D2	750	737	721	477
UBE2D3	733	588	858	540
UBE2D4	65	56	48	40
UBE2E1	1208	978	1352	859
UBE2E2	303	219	234	207
UBE2E3	383	318	277	295
UBE2F	101	62	129	78
UBE2G1	498	502	426	321
UBE2G2	847	866	667	519
UBE2H	163	166	136	108
UBE2I	919	902	1036	705
UBE2J1	603	600	713	478
UBE2J2	537	439	531	401
UBE2K	530	470	437	366
UBE2L3	730	581	743	448
UBE2M	795	629	868	595
UBE2N	840	831	805	526
UBE2O	1996	1527	1380	1510
UBE2Q1	1080	976	1018	787
UBE2Q2	524	459	495	331
UBE2R2	463	441	372	354
UBE2S	509	505	471	316
UBE2T	1286	1130	1323	845
UBE2V2	597	611	617	372
UBE2W	36	27	44	29
UBE2Z	486	476	424	379
UBE3A	2233	2238	2029	1597
UBE3B	697	559	635	579
UBE3C	3645	3190	3372	2622
UBE3D	460	419	380	307
UBE4A	2451	2120	2345	1912
UBE4B	1423	1201	1128	1151
UBFD1	567	542	513	384
UBIAD1	294	257	366	240
UBL3	134	137	171	118
UBL4A	377	334	292	196
UBL5	907	847	862	567
UBL7	918	819	992	732
UBLCP1	633	585	460	420
UBN1	1336	1213	1147	1116
UBN2	757	686	580	694
UBOX5	148	92	105	101
UBP1	1782	1531	1552	1362
UBQLN1	3082	2613	2787	2425
UBQLN2	684	507	515	630
UBQLN4	378	321	396	325
UBR1	1685	1511	1499	1205
UBR2	2341	2076	2074	1640
UBR3	2628	2402	2470	1976
UBR4	10559	8908	7917	8622
UBR5	7066	6274	5873	4878
UBR7	833	828	632	533
UBTD1	50	67	43	32
UBTD2	367	325	353	280
UBTF	3060	2878	2723	2207
UBXN1	865	931	963	616
UBXN11	340	359	361	300
UBXN2A	380	358	360	270
UBXN2B	329	301	271	211
UBXN4	1153	1094	1105	924
UBXN6	555	448	586	414
UBXN7	504	451	356	371
UBXN8	358	359	388	254
UCHL1	2736	2560	2252	1684
UCHL3	1044	1008	1005	680
UCHL5	1839	1783	1611	1185
UCK1	444	418	362	286
UCK2	1659	1620	1535	1135
UCKL1	459	364	499	380
UCP2	186	129	82	177
UEVLD	245	141	233	166
UFC1	879	854	879	569
UFD1	1202	1122	1254	834
UFL1	994	957	1009	684
UFM1	207	201	184	99
UFSP1	40	24	32	16
UFSP2	334	306	344	269
UGCG	368	308	350	255
UGDH	488	520	431	361
UGGT1	3370	3128	3022	2440
UGGT2	1653	1562	1428	1126
UGP2	755	714	657	535
UGT3A2	32	18	21	27
UGT8	374	336	327	295
UHMK1	1144	949	1071	799
UHRF1	1384	1299	1116	1077
UHRF1BP1	958	854	796	768
UHRF1BP1L	1574	1428	1465	1203
UHRF2	900	770	664	563
UIMC1	1550	1564	1278	1162
ULBP2	29	25	18	14
ULBP3	141	132	125	99
ULK1	202	147	148	178
ULK2	193	149	196	156
ULK3	862	775	794	654
ULK4	529	510	460	414
UMAD1	67	58	63	36
UMPS	1740	1561	1714	1306
UNC119	144	142	174	121
UNC119B	290	260	293	216
UNC13B	1640	1411	1500	1194
UNC45A	2271	2275	2096	1595
UNC50	509	489	517	363
UNC5B	228	199	178	192
UNC5C	191	142	156	132
UNC93B1	102	76	117	72
UNCX	130	132	95	74
UNG	1385	1231	1524	1082
UNK	375	262	370	303
UNKL	27	34	23	22
UPF1	1891	1531	1654	1624
UPF2	1764	1678	1554	1270
UPF3A	119	85	103	69
UPF3B	967	1084	965	640
UPP1	99	101	98	70
UPRT	201	212	223	175
UQCC1	478	490	555	393
UQCC2	689	595	746	453
UQCC3	182	147	161	110
UQCR10	776	626	874	501
UQCRB	1755	1722	1594	856
UQCRC1	4345	3913	4199	3032
UQCRC2	3501	2926	3683	2482
UQCRFS1	1243	1207	1117	865
UQCRH	1397	1449	1134	750
UQCRQ	1903	1747	1527	991
URB1	4010	3471	3425	3234
URB2	4100	3644	3983	3330
URGCP	732	633	664	557
URI1	2887	2852	2626	2051
URM1	151	108	155	102
UROD	1404	1235	1340	878
UROS	947	893	894	684
USB1	237	196	124	179
USE1	161	165	188	119
USF1	669	568	682	490
USF2	492	480	577	416
USF3	895	673	731	790
USH1C	31	25	25	21
USO1	2893	2741	3009	2154
USP1	7497	7122	7256	5272
USP10	2413	2101	2380	1967
USP11	1852	1569	1830	1564
USP12	268	267	272	193
USP13	660	660	436	501
USP14	1548	1263	866	1291
USP15	2290	2192	2093	1527
USP16	3402	3043	3353	2309
USP18	182	152	136	91
USP19	2410	2338	2204	1947
USP2	78	87	52	74
USP20	324	283	281	253
USP21	427	403	382	392
USP22	4902	4073	4606	3612
USP24	8012	7536	7187	5798
USP25	1901	1755	1836	1332
USP27X	60	56	50	44
USP28	1601	1358	1479	1104
USP30	195	161	213	141
USP31	512	411	393	371
USP32	1015	901	855	694
USP33	3321	2970	3177	2272
USP34	7077	6202	5895	5084
USP35	112	102	80	80
USP36	1098	935	767	917
USP37	1241	1081	1133	949
USP38	1730	1456	1646	1238
USP39	1697	1549	1677	1311
USP4	669	622	532	591
USP40	712	721	609	494
USP42	384	325	300	307
USP43	80	75	92	89
USP44	134	126	144	84
USP45	740	713	664	553
USP46	428	437	397	349
USP47	2795	2813	2754	1930
USP48	2309	2215	1953	1720
USP49	162	138	109	113
USP5	2184	2158	2198	1680
USP51	61	53	61	49
USP53	1141	1126	1080	875
USP54	1138	968	918	895
USP6NL	413	365	417	292
USP7	4058	4011	3683	3116
USP8	1197	1094	1115	953
USP9X	17600	15853	16063	13161
USPL1	1090	924	951	755
UST	247	212	235	182
UTP11	1256	1248	1246	947
UTP14A	2412	2488	2480	1828
UTP14C	658	604	586	513
UTP15	1239	1064	1133	845
UTP18	2670	2533	2146	1627
UTP20	6389	5832	5791	4742
UTP23	343	273	309	240
UTP25	1245	1194	1295	1089
UTP3	1031	970	855	702
UTP4	1346	1219	1088	1293
UTP6	1872	1885	1730	1276
UTRN	4106	3846	3557	2997
UVRAG	503	472	407	399
UVSSA	256	233	178	181
UXS1	464	440	439	362
UXT	637	496	786	492
VAC14	667	544	573	570
VAMP1	37	25	32	30
VAMP3	286	230	335	235
VAMP4	87	59	62	43
VAMP7	966	845	1011	726
VAMP8	88	85	90	70
VANGL1	337	283	344	264
VANGL2	147	71	85	128
VAPA	1201	1181	1050	786
VAPB	402	326	333	331
VARS	3030	2584	2378	2489
VARS2	746	739	831	674
VASH1	154	158	116	116
VASH2	71	68	57	54
VASN	36	21	25	24
VASP	220	207	184	157
VAT1	704	606	588	502
VAV1	65	48	69	50
VAV2	369	279	319	313
VAV3	95	89	90	68
VAX2	53	44	33	23
VBP1	2599	2456	2226	1485
VCAN	2738	2310	2247	2051
VCL	2856	2653	2891	2602
VCP	10950	10398	10360	8044
VCPIP1	902	823	781	676
VCPKMT	134	114	96	61
VDAC1	1487	1376	1817	1176
VDAC2	876	783	837	599
VDAC3	2752	2589	2692	1799
VDR	38	34	19	39
VEGFA	171	155	181	139
VEGFB	67	64	57	45
VEGFC	35	26	24	17
VEZF1	270	247	318	221
VEZT	1455	1310	1414	1036
VGLL4	172	147	167	134
VHL	688	750	541	392
VILL	101	113	98	91
VIM	9770	8860	8640	7583
VIPAS39	239	241	255	212
VIPR1	54	41	44	33
VIRMA	3266	2780	3125	2415
VKORC1	268	197	280	160
VKORC1L1	122	100	133	91
VLDLR	63	57	39	45
VMA21	346	346	390	222
VMP1	865	810	778	643
VPS11	692	583	675	533
VPS13A	5885	5609	5272	4318
VPS13B	2610	2304	2270	1984
VPS13C	3688	3451	3281	2636
VPS13D	3868	3445	3133	2902
VPS16	733	620	697	550
VPS18	573	497	485	380
VPS25	792	668	808	591
VPS26A	926	887	736	654
VPS26B	379	378	361	290
VPS26C	358	325	371	263
VPS28	382	355	342	246
VPS29	913	806	794	570
VPS33A	299	285	230	195
VPS33B	25	33	29	20
VPS35	3319	3153	2986	2276
VPS35L	806	681	737	623
VPS36	707	692	612	508
VPS37A	287	254	311	188
VPS37B	125	109	88	70
VPS37C	145	146	125	109
VPS39	684	550	583	564
VPS41	1491	1517	1366	930
VPS45	1271	1150	1210	847
VPS4A	174	196	194	152
VPS4B	618	519	521	391
VPS50	970	896	1015	616
VPS51	1147	1064	1111	747
VPS52	830	729	748	679
VPS53	754	605	570	621
VPS54	1232	1166	1128	835
VPS72	1118	1066	1170	831
VPS8	1034	869	927	654
VPS9D1	336	209	177	229
VRK1	2264	2144	2146	1507
VRK2	1071	977	1047	788
VRK3	468	409	437	352
VSIG10	107	84	95	67
VSIG2	12	11	14	18
VSTM4	25	33	18	20
VTA1	885	814	1080	713
VTI1A	398	328	298	269
VTI1B	697	641	793	496
VWA1	48	38	33	28
VWA8	1798	1585	1469	1353
VWCE	30	19	25	28
VWDE	610	579	468	383
WAC	1273	919	1556	1141
WAPL	4027	3830	3649	2927
WARS	1727	1456	1907	1397
WARS2	579	531	548	432
WASF1	772	644	569	588
WASF2	372	277	268	311
WASF3	328	279	307	255
WASHC1	25	42	25	16
WASHC2A	482	457	453	358
WASHC2C	399	412	370	286
WASHC3	199	156	186	130
WASHC4	1828	1779	1788	1443
WASHC5	1773	1518	1893	1337
WASL	351	280	328	302
WBP1	167	143	195	124
WBP11	1278	1149	1382	1237
WBP1L	79	92	83	59
WBP2	190	154	242	180
WBP4	354	298	296	214
WDCP	752	631	740	520
WDFY1	347	331	338	290
WDFY2	142	134	110	96
WDFY3	3172	2815	2928	2571
WDHD1	1945	1673	1717	1221
WDPCP	235	214	214	177
WDR1	1967	1809	2205	1625
WDR11	2257	2006	2216	1682
WDR12	1822	1756	1725	1202
WDR13	369	322	395	278
WDR17	486	475	389	345
WDR18	706	668	711	549
WDR19	996	834	832	611
WDR20	395	319	373	301
WDR24	305	280	252	232
WDR25	164	151	155	95
WDR26	2649	2439	1698	2027
WDR27	436	375	384	337
WDR3	4735	4493	4527	3249
WDR33	3132	2608	2965	2370
WDR34	1478	1245	1351	995
WDR35	1568	1366	1225	966
WDR36	2683	2357	2597	1799
WDR37	331	286	235	224
WDR38	24	16	18	16
WDR4	738	675	538	508
WDR41	1381	1335	1099	866
WDR43	5642	5058	5523	3760
WDR44	1386	1334	1171	1066
WDR45	401	298	363	276
WDR45B	932	753	983	598
WDR46	1541	1462	1554	1088
WDR47	544	500	646	522
WDR48	1923	1673	1765	1245
WDR5	1293	1228	1139	860
WDR53	149	131	161	122
WDR54	405	392	432	314
WDR55	515	491	435	385
WDR59	1095	923	869	856
WDR5B	131	100	121	98
WDR6	3932	3463	3824	3036
WDR60	522	486	540	372
WDR61	1706	1650	1638	1066
WDR62	1125	984	945	945
WDR63	52	30	49	36
WDR66	46	51	45	43
WDR7	1010	898	895	747
WDR70	1156	1077	1029	765
WDR73	1139	970	970	831
WDR74	930	850	843	611
WDR75	2862	2734	2696	1868
WDR76	980	948	946	673
WDR77	2575	2387	2610	1856
WDR78	68	46	59	38
WDR81	658	642	538	538
WDR82	1324	1037	1326	992
WDR83	208	238	203	179
WDR83OS	585	540	548	376
WDR88	24	14	14	13
WDR89	478	446	365	302
WDR90	785	630	662	679
WDR91	350	276	303	248
WDR92	247	256	253	168
WDSUB1	212	202	175	148
WDTC1	413	311	319	358
WDYHV1	95	66	79	78
WEE1	963	934	768	642
WFS1	306	246	301	239
WHAMM	314	282	287	251
WHRN	127	91	79	93
WIPF1	55	36	38	46
WIPF2	56	50	73	57
WIPI1	69	52	62	44
WIPI2	968	899	1035	780
WIZ	510	352	319	452
WLS	1884	1513	1721	1373
WNK1	4784	3754	3532	4231
WNK2	676	527	295	538
WNK3	816	736	815	670
WNK4	72	48	58	40
WNT10B	27	15	15	33
WNT3	31	33	28	25
WNT5A	161	129	113	95
WNT5B	25	20	18	22
WRAP53	676	579	598	482
WRAP73	557	515	576	461
WRB	259	233	221	147
WRN	1470	1310	1220	1017
WRNIP1	1665	1523	1497	1112
WSB1	637	656	572	483
WSB2	507	439	407	342
WSCD1	112	93	107	69
WT1	46	38	47	34
WTAP	1481	1358	1458	1113
WTIP	35	38	36	37
WWC1	701	640	657	541
WWC2	979	935	939	725
WWOX	298	321	295	242
WWP1	969	943	701	730
WWP2	479	391	436	444
WWTR1	77	43	84	76
XAB2	628	508	511	499
XBP1	944	915	728	599
XIAP	817	763	649	539
XK	54	57	43	42
XKR6	42	38	21	26
XKR8	101	67	93	53
XPA	389	398	329	230
XPC	1375	1353	1223	1030
XPNPEP1	1369	1183	1373	925
XPNPEP3	663	536	496	538
XPO1	12858	11984	11952	8975
XPO4	2178	1891	1934	1520
XPO5	5375	4541	4705	4024
XPO6	4119	3668	3814	3074
XPO7	2163	1849	2066	1728
XPOT	4438	3964	4537	3320
XPR1	937	841	861	694
XRCC1	704	592	650	527
XRCC2	615	611	497	450
XRCC3	479	430	462	353
XRCC4	284	288	254	190
XRCC5	15862	14981	15074	10407
XRCC6	11809	11448	12100	8211
XRN1	1384	1339	1291	1081
XRN2	5075	4658	4939	3706
XRRA1	287	262	222	259
XXYLT1	170	154	147	126
XYLB	980	777	674	675
XYLT2	368	324	343	313
YAE1	369	355	302	183
YAF2	169	146	136	117
YAP1	419	390	408	338
YARS	5428	5209	4842	3901
YARS2	940	866	975	677
YBEY	177	152	183	132
YBX1	4812	4327	5110	3089
YBX3	2754	2955	2489	1947
YDJC	966	853	698	498
YEATS2	1213	1000	980	914
YEATS4	712	751	681	463
YES1	864	852	836	631
YIF1A	647	601	798	532
YIF1B	436	316	476	340
YIPF1	255	210	253	163
YIPF2	283	238	288	181
YIPF3	464	399	541	355
YIPF4	542	442	570	343
YIPF5	539	447	584	354
YIPF6	411	427	446	301
YJEFN3	39	26	15	20
YJU2	279	318	338	223
YKT6	609	594	609	465
YLPM1	3359	2779	2253	2830
YME1L1	3677	3356	3425	2570
YOD1	837	767	672	556
YPEL1	16	13	20	13
YPEL2	19	12	14	10
YPEL5	91	92	79	60
YRDC	606	540	526	340
YTHDC1	2073	1956	2196	1451
YTHDC2	3190	2971	2682	2214
YTHDF1	937	801	879	684
YTHDF2	2698	2218	2706	1895
YTHDF3	1174	1008	1219	995
YWHAB	2221	2035	2008	1754
YWHAE	6802	6292	5668	5092
YWHAG	1550	1576	1444	1105
YWHAH	1364	1222	1227	995
