	ribo_untr_a	ribo_untr_b	ribo_isrib_a	ribo_isrib_b
TUBA1C	3012	3660	1462	2107
TUBA8	102	72	43	30
TUBB	19455	24437	9761	13272
TUBB1	0	3	0	0
TUBB2A	328	431	164	200
TUBB2B	506	573	265	336
TUBB4B	8611	13882	5122	7706
TUBB6	1134	1600	573	878
TUBD1	284	347	132	160
TUBE1	248	215	85	117
TUBG1	696	864	322	467
TUBGCP2	1254	1485	554	843
TUBGCP3	535	676	275	328
TUBGCP4	955	1039	467	554
TUBGCP5	426	414	234	283
TUBGCP6	428	513	221	287
TUFM	4898	6079	2283	3147
TUFT1	278	291	123	180
TULP3	313	397	144	233
TULP4	156	181	72	100
TUSC1	78	82	30	54
TUSC2	99	164	53	80
TUSC3	1034	1246	462	610
TUT1	167	187	59	87
TUT4	1086	1241	554	629
TUT7	524	536	228	306
TVP23B	53	36	20	26
TWF1	450	433	192	272
TWF2	336	463	178	221
TWISTNB	555	640	261	313
TWNK	508	596	223	349
TWSG1	540	591	286	329
TXLNA	2152	2933	1128	1644
TXLNG	1777	1908	814	1078
TXN	3415	4692	1759	2256
TXN2	611	827	310	435
TXNDC11	72	77	33	50
TXNDC12	787	1098	405	621
TXNDC15	446	527	181	321
TXNDC16	453	424	195	258
TXNDC17	1260	1674	669	1007
TXNDC5	3257	3860	1593	2253
TXNDC9	398	427	222	225
TXNIP	112	131	46	70
TXNL1	1598	1799	818	1005
TXNL4A	1032	1469	574	733
TXNL4B	230	269	121	146
TXNRD1	1854	2222	933	1214
TXNRD2	654	876	316	433
TXNRD3	133	157	69	82
TYK2	421	493	186	254
TYMP	10	14	5	6
TYMS	3890	4986	1910	2729
TYRO3	137	187	80	97
TYSND1	706	957	341	479
TYW1	119	148	69	88
TYW1B	5	6	4	1
TYW3	365	418	165	223
TYW5	113	109	56	53
U2AF1L4	47	74	29	23
U2AF2	5263	7004	2522	3724
U2SURP	2987	3379	1397	1878
UACA	818	878	399	471
UAP1	1515	1648	688	863
UAP1L1	92	135	41	56
UBA1	17742	21576	8241	11037
UBA2	9369	10592	4412	5636
UBA3	1269	1264	560	702
UBA5	609	727	280	381
UBA52	6695	8461	3443	4718
UBA6	1990	2178	916	1137
UBAC1	372	475	170	242
UBAC2	386	453	199	229
UBALD1	233	277	104	140
UBALD2	385	505	185	299
UBAP1	372	443	170	212
UBAP2	843	1040	462	541
UBAP2L	5729	7732	3256	4078
UBASH3B	87	140	51	64
UBB	3473	4142	1618	2347
UBC	5627	7031	2881	3773
UBE2A	1387	1576	705	901
UBE2B	942	1103	452	582
UBE2C	3589	4666	1782	2659
UBE2D1	490	511	239	272
UBE2D2	1449	1412	665	856
UBE2D3	494	733	265	343
UBE2D4	44	44	23	27
UBE2E1	3211	3663	1658	1999
UBE2E2	387	434	158	220
UBE2E3	287	357	148	230
UBE2F	22	23	8	14
UBE2G1	808	1031	460	528
UBE2G2	1032	1327	520	684
UBE2H	371	452	179	220
UBE2I	1801	2056	841	1194
UBE2J1	673	833	342	445
UBE2J2	852	996	400	517
UBE2K	1507	1535	619	827
UBE2L3	577	864	326	515
UBE2M	1136	1277	502	710
UBE2N	1609	1829	808	1008
UBE2O	1081	1592	629	791
UBE2Q1	730	862	331	418
UBE2Q2	102	145	61	58
UBE2R2	647	779	316	390
UBE2S	424	600	188	318
UBE2T	1419	1795	695	920
UBE2V2	1207	1229	585	679
UBE2Z	851	1090	423	575
UBE3A	801	901	413	484
UBE3B	245	319	119	158
UBE3C	1516	1656	684	906
UBE3D	240	283	107	150
UBE4A	1349	1426	615	704
UBE4B	1228	1472	569	739
UBFD1	616	829	304	424
UBIAD1	316	421	162	203
UBL3	177	186	82	100
UBL4A	459	630	183	319
UBL5	2263	3106	1231	1688
UBL7	1240	1582	619	775
UBLCP1	1047	1210	550	661
UBN1	285	313	132	167
UBN2	270	312	137	171
UBOX5	214	266	98	159
UBP1	260	329	129	163
UBQLN1	3569	3905	1742	2107
UBQLN2	1309	1448	624	787
UBQLN4	237	293	102	136
UBR1	1056	1168	540	691
UBR2	1560	1832	790	984
UBR3	1025	1121	473	585
UBR4	5081	6445	2751	3428
UBR5	2157	2352	1054	1275
UBR7	1261	1470	572	701
UBTD1	68	76	31	52
UBTD2	151	210	88	82
UBTF	1735	2358	846	1302
UBXN1	1060	1415	464	735
UBXN11	103	168	59	90
UBXN2A	230	255	138	137
UBXN2B	195	213	81	116
UBXN4	1422	1496	619	826
UBXN6	290	361	115	177
UBXN7	966	1035	393	549
UBXN8	398	532	211	299
UCHL1	8480	10995	4159	5574
UCHL3	673	719	372	425
UCHL5	1956	2216	950	1142
UCK1	388	527	260	312
UCK2	1481	1919	757	985
UCKL1	350	503	180	276
UCP2	161	155	45	69
UEVLD	232	261	125	144
UFC1	883	1078	408	591
UFD1	1606	1986	835	1091
UFL1	725	769	357	433
UFM1	410	513	213	283
UFSP2	393	395	175	220
UGCG	401	556	279	279
UGDH	561	761	335	419
UGGT1	1325	1352	537	720
UGGT2	617	581	302	385
UGP2	1112	1198	531	688
UGT8	539	650	292	356
UHMK1	470	510	203	252
UHRF1	1598	2389	809	1179
UHRF1BP1	495	527	230	301
UHRF1BP1L	674	651	265	356
UHRF2	268	345	131	167
UIMC1	438	526	183	239
ULBP3	186	261	131	146
ULK1	270	384	144	183
ULK2	10	11	3	9
ULK3	263	371	122	195
ULK4	28	26	12	19
UMAD1	108	135	57	84
UMPS	1191	1575	648	755
UNC119	252	322	108	148
UNC119B	519	567	228	293
UNC13B	283	332	144	172
UNC45A	1108	1523	617	764
UNC50	441	592	238	309
UNC5B	226	335	93	174
UNC5C	209	233	92	116
UNC93B1	88	119	44	58
UNCX	5	12	4	1
UNG	1700	2104	892	1120
UNK	233	296	116	153
UNKL	152	244	79	93
UPF1	2244	3061	1080	1551
UPF2	802	918	395	523
UPF3A	117	118	47	60
UPF3B	1039	1130	459	606
UPP1	142	145	44	60
UPRT	207	245	85	129
UQCC1	486	571	241	299
UQCC2	1044	1254	451	650
UQCC3	111	264	79	112
UQCR10	2057	1744	813	1066
UQCRB	1819	1922	796	1079
UQCRC1	3202	4127	1490	2067
UQCRC2	4212	4512	2085	2495
UQCRFS1	2955	4000	1599	2087
UQCRH	820	1126	455	576
UQCRQ	3197	3796	1455	1929
URB1	1004	1213	425	625
URB2	1426	1851	698	898
URGCP	412	646	270	331
URI1	1644	1941	813	989
URM1	454	579	195	269
UROD	1937	2495	874	1260
UROS	169	221	84	121
USB1	166	202	73	109
USE1	220	304	114	163
USF1	381	491	165	257
USF2	566	850	354	458
USF3	66	62	30	26
USO1	1809	1786	769	973
USP1	2405	2583	1186	1446
USP10	950	1050	471	574
USP11	4374	5639	2111	2980
USP12	97	89	46	66
USP13	754	916	350	440
USP14	3825	4306	1833	2294
USP15	1237	1290	668	709
USP16	926	966	416	569
USP18	94	169	48	83
USP19	1162	1425	516	703
USP2	77	105	38	66
USP20	306	358	147	182
USP21	70	104	32	50
USP22	2687	3257	1311	1782
USP24	1701	1983	793	1058
USP25	291	309	159	134
USP27X	57	65	28	31
USP28	496	651	219	299
USP30	399	423	195	233
USP31	69	83	37	42
USP32	295	365	154	179
USP33	2190	2401	1082	1248
USP34	999	1003	507	548
USP35	25	26	12	20
USP36	498	663	239	350
USP37	684	755	321	414
USP38	554	601	217	367
USP39	1336	1520	614	791
USP4	249	281	114	185
USP40	214	200	88	109
USP42	278	404	159	208
USP43	35	37	10	14
USP44	76	88	28	40
USP45	178	191	97	92
USP46	210	245	100	124
USP47	1086	1229	531	679
USP48	1873	2225	1006	1157
USP49	28	45	15	16
USP5	2656	3714	1353	1743
USP51	34	33	21	22
USP53	228	290	102	132
USP54	364	435	156	204
USP6NL	176	215	81	122
USP7	1203	1391	572	723
USP8	850	825	353	466
USP9X	6349	6843	2939	3595
USPL1	350	414	149	182
UST	50	60	32	38
UTP11	2169	2379	1057	1220
UTP14A	866	1165	449	628
UTP14C	64	84	29	35
UTP15	782	907	372	452
UTP18	2133	2492	966	1218
UTP20	2109	2582	1086	1402
UTP23	265	273	105	185
UTP25	542	627	247	295
UTP3	956	1233	519	623
UTP4	1812	1995	899	1072
UTP6	1370	1571	631	792
UTRN	1577	2162	930	1131
UVRAG	155	198	83	98
UVSSA	73	108	49	72
UXS1	341	385	156	222
UXT	1334	1791	641	876
VAC14	463	568	205	268
VAMP3	581	650	302	358
VAMP4	107	121	39	67
VAMP7	683	813	331	462
VAMP8	263	348	125	197
VANGL1	368	493	188	263
VANGL2	175	188	78	112
VAPA	1621	1938	778	978
VAPB	1121	1348	589	715
VARS	3711	5003	1838	2424
VARS2	424	499	228	273
VASH1	20	28	7	19
VASH2	28	37	15	19
VASP	136	174	82	99
VAT1	1210	1320	498	686
VAV1	73	52	22	27
VAV2	275	351	128	158
VAV3	101	93	50	56
VBP1	2852	3218	1423	1671
VCAN	1895	2254	969	1144
VCL	3224	3933	1512	2052
VCP	9646	12953	5356	6926
VCPIP1	494	603	249	304
VCPKMT	41	43	17	22
VDAC1	1767	2013	831	1152
VDAC2	546	652	284	377
VDAC3	3441	4177	1695	2216
VEGFA	126	133	58	81
VEGFB	37	45	18	27
VEZF1	401	444	188	288
VEZT	771	724	350	455
VGLL4	270	364	146	186
VHL	596	732	271	413
VILL	1	1	1	0
VIM	19163	27042	10403	14641
VIPAS39	211	238	99	118
VIPR1	47	56	14	31
VIRMA	1561	1715	801	980
VKORC1L1	102	176	57	81
VLDLR	165	182	63	91
VMA21	711	845	351	448
VMP1	1300	1511	663	873
VPS11	319	357	125	171
VPS13A	1099	1128	567	626
VPS13B	403	469	228	286
VPS13C	1315	1360	664	756
VPS13D	798	833	365	461
VPS16	656	752	323	405
VPS18	550	801	276	409
VPS25	715	946	398	533
VPS26A	1706	2261	956	1155
VPS26B	328	399	161	210
VPS26C	377	404	163	267
VPS28	416	586	208	299
VPS29	1707	2016	918	1014
VPS33A	191	248	95	118
VPS35	2608	3098	1332	1598
VPS35L	542	594	230	331
VPS36	419	509	236	289
VPS37A	358	364	171	202
VPS37B	347	374	181	238
VPS37C	107	150	48	67
VPS39	614	710	309	409
VPS41	527	591	245	310
VPS45	1189	1284	610	705
VPS4A	37	67	27	42
VPS4B	659	905	386	484
VPS50	855	864	368	473
VPS51	556	809	274	393
VPS52	1015	1182	491	608
VPS53	1365	1567	670	851
VPS54	135	157	87	92
VPS72	953	1266	449	673
VPS8	278	275	140	157
VPS9D1	226	289	104	129
VRK1	2208	2637	1101	1458
VRK2	357	364	179	200
VRK3	261	308	124	141
VSIG10	62	54	25	30
VTA1	1574	1545	694	839
VTI1A	201	254	87	139
VTI1B	133	178	73	89
VWA8	570	646	279	391
VWDE	39	46	21	15
WAC	1361	1422	655	810
WAPL	1818	2245	884	1169
WARS	3104	3309	1311	1756
WARS2	396	476	169	263
WASF1	698	720	310	389
WASF2	538	689	252	373
WASF3	184	216	95	116
WASHC2A	128	211	82	99
WASHC2C	126	142	63	83
WASHC3	203	193	86	125
WASHC4	1206	1275	573	685
WASHC5	808	802	343	413
WASL	852	973	408	532
WBP1	17	26	4	15
WBP11	1092	1294	591	740
WBP1L	108	145	51	88
WBP2	1023	1348	513	704
WBP4	411	442	198	226
WDCP	468	468	180	279
WDFY1	358	465	168	214
WDFY2	144	177	63	103
WDFY3	699	697	291	360
WDHD1	777	911	372	464
WDPCP	54	73	33	58
WDR1	3242	3982	1635	2200
WDR11	1669	1931	750	947
WDR12	986	1131	494	597
WDR13	325	333	149	193
WDR17	119	136	53	65
WDR18	1729	2362	825	1138
WDR19	376	435	193	226
WDR20	218	237	109	147
WDR24	164	225	56	85
WDR25	122	133	70	116
WDR26	1355	1612	640	792
WDR27	25	28	13	16
WDR3	2966	3530	1400	1748
WDR33	1158	1494	698	804
WDR34	756	1074	397	556
WDR35	913	1159	495	592
WDR36	2473	2706	1209	1389
WDR37	260	285	109	156
WDR4	389	410	141	216
WDR41	1010	1103	464	570
WDR43	2616	3139	1471	1759
WDR44	835	928	401	561
WDR45	416	536	169	314
WDR45B	408	463	202	260
WDR46	1427	1943	707	1008
WDR47	381	445	178	206
WDR48	948	1098	463	622
WDR5	1061	1369	532	713
WDR53	92	138	44	62
WDR54	342	391	136	196
WDR55	286	363	146	193
WDR59	346	444	148	216
WDR5B	55	71	20	25
WDR6	1803	2496	849	1210
WDR60	268	421	164	184
WDR61	936	1124	503	595
WDR62	894	1196	412	626
WDR63	157	188	86	100
WDR66	4	10	5	3
WDR7	417	478	215	250
WDR70	843	917	375	526
WDR73	252	319	131	169
WDR74	530	742	294	374
WDR75	1866	2046	933	1131
WDR76	861	936	355	478
WDR77	2412	3392	1268	1635
WDR78	69	56	31	42
WDR81	411	502	189	255
WDR82	899	981	431	494
WDR83	163	217	75	116
WDR83OS	914	1244	463	578
WDR89	175	206	74	99
WDR90	105	90	44	51
WDR91	254	341	117	174
WDR92	226	276	123	143
WDSUB1	260	329	137	165
WDTC1	443	498	191	286
WDYHV1	137	125	44	61
WEE1	586	711	274	375
WFS1	437	568	178	247
WHAMM	69	83	34	31
WHRN	80	67	34	47
WIPF1	91	87	42	54
WIPF2	206	239	81	109
WIPI1	69	81	31	59
WIPI2	566	673	265	300
WIZ	665	876	312	439
WLS	2803	3546	1376	2039
WNK1	3232	3513	1557	1963
WNK2	576	672	233	343
WNK3	202	201	117	115
WNK4	4	2	2	1
WNT5A	265	365	172	178
WRAP53	396	526	183	229
WRAP73	794	1012	386	467
WRB	40	45	16	28
WRN	916	962	403	459
WRNIP1	1050	1293	492	662
WSB1	329	551	194	264
WSB2	190	222	95	116
WSCD1	75	101	28	45
WT1	196	238	96	126
WTAP	876	1045	483	575
WTIP	60	83	23	38
WWC1	172	222	81	93
WWC2	358	413	183	213
WWOX	229	277	94	122
WWP1	156	179	58	99
WWP2	433	460	194	289
WWTR1	594	742	255	375
XAB2	1436	1836	699	960
XBP1	404	566	185	258
XIAP	656	746	282	400
XK	72	75	25	38
XKR8	39	75	27	29
XPA	255	267	106	142
XPC	576	797	304	387
XPNPEP1	1976	2361	943	1169
XPNPEP3	480	543	214	295
XPO1	7802	8078	3850	4410
XPO4	983	1117	501	581
XPO5	3718	4818	1930	2451
XPO6	851	978	395	505
XPO7	1110	1246	548	710
XPOT	1504	1522	622	741
XPR1	333	469	184	235
XRCC1	1163	1774	650	888
XRCC2	299	331	125	153
XRCC3	365	394	183	241
XRCC4	394	456	182	235
XRCC5	19920	22447	9543	11976
XRCC6	7544	8863	3619	4777
XRN1	908	1132	426	488
XRN2	3444	4163	1806	2191
XRRA1	48	43	22	20
XXYLT1	231	255	92	137
XYLB	226	306	125	128
XYLT2	243	312	109	151
YAE1	197	222	127	143
YAF2	353	416	183	264
YAP1	474	523	220	287
YARS	3871	4074	1698	2101
YARS2	1246	1405	627	709
YBEY	198	269	126	149
YBX1	873	937	363	614
YBX3	2754	4154	1587	2206
YDJC	792	1068	337	538
YEATS2	672	822	280	349
YEATS4	1182	1185	555	646
YES1	670	796	314	483
YIF1A	622	784	296	387
YIF1B	1325	1649	605	831
YIPF1	334	432	183	227
YIPF2	389	523	183	255
YIPF3	841	1088	401	543
YIPF4	719	840	333	431
YIPF5	1078	1384	654	755
YIPF6	597	668	306	354
YJU2	315	466	172	255
YKT6	865	1176	458	627
YLPM1	1676	1504	750	890
YME1L1	4118	4163	1899	2408
YOD1	224	274	106	156
YPEL5	197	205	90	135
YRDC	1067	1464	535	707
YTHDC1	1164	1437	594	794
YTHDC2	2382	2704	1145	1404
YTHDF1	894	1061	465	616
YTHDF2	2008	2594	1114	1492
YTHDF3	825	1070	447	573
YWHAB	6272	7858	3160	4038
YWHAE	10800	13729	5441	7157
YWHAG	2069	2591	1011	1422
YWHAH	1377	1800	634	901
YWHAQ	3883	5162	2141	2706
YWHAZ	553	704	304	402
YY1	2073	2499	986	1361
YY1AP1	406	483	192	282
YY2	47	74	30	46
ZACN	3	5	0	0
ZADH2	643	732	273	403
ZBBX	11	7	10	5
ZBED1	197	230	87	105
ZBED4	290	369	122	173
ZBED5	414	528	231	257
ZBED6	40	55	20	17
ZBED6CL	3	1	0	2
ZBED8	166	213	64	75
ZBED9	184	202	100	116
ZBTB1	231	296	161	190
ZBTB10	604	790	289	364
ZBTB11	761	932	409	456
ZBTB12	235	344	96	154
ZBTB14	153	173	84	105
ZBTB17	128	165	57	102
ZBTB18	223	252	103	140
ZBTB2	168	212	97	118
ZBTB21	600	766	285	336
ZBTB22	51	46	29	48
ZBTB24	387	382	192	251
ZBTB25	94	119	40	60
ZBTB26	58	83	33	46
ZBTB3	112	164	57	83
ZBTB33	1627	1910	786	922
ZBTB34	168	210	65	79
ZBTB37	54	60	16	22
ZBTB38	207	223	86	149
ZBTB39	196	220	93	104
ZBTB4	89	103	37	55
ZBTB40	408	660	202	302
ZBTB41	108	111	50	65
ZBTB43	113	136	53	66
ZBTB44	247	246	101	131
ZBTB45	130	161	60	68
ZBTB46	109	117	44	53
ZBTB47	46	62	15	34
ZBTB48	241	359	124	182
ZBTB49	28	47	10	25
ZBTB5	169	231	122	117
ZBTB6	226	269	97	132
ZBTB7A	201	290	108	132
ZBTB7B	82	117	38	57
ZBTB8A	150	165	64	85
ZBTB8OS	359	316	134	182
ZBTB9	185	254	90	174
ZC2HC1A	131	122	66	71
ZC3H10	125	140	56	62
ZC3H12A	58	68	25	36
ZC3H12B	9	10	4	4
ZC3H12C	123	141	70	83
ZC3H13	1921	2411	1033	1272
ZC3H14	1398	1557	701	838
ZC3H15	1713	2152	910	1107
ZC3H18	907	1291	486	633
ZC3H3	327	416	151	243
ZC3H6	72	53	17	26
ZC3H7A	527	560	253	299
ZC3H7B	650	837	296	466
ZC3H8	284	316	135	190
ZC3HAV1	1457	1765	713	914
ZC3HAV1L	3	4	1	3
ZC3HC1	906	1177	427	562
ZC4H2	155	204	87	84
ZCCHC10	243	277	109	147
ZCCHC12	1822	2124	867	1113
ZCCHC14	203	278	109	135
ZCCHC17	229	263	95	120
ZCCHC2	258	297	98	135
ZCCHC24	78	120	45	54
ZCCHC3	353	592	191	264
ZCCHC4	187	196	69	100
ZCCHC7	182	209	94	135
ZCCHC8	424	571	191	250
ZCCHC9	313	410	134	208
ZCRB1	495	477	218	286
ZCWPW1	36	75	25	21
ZDBF2	1423	1568	668	818
ZDHHC1	12	15	5	11
ZDHHC12	159	270	76	121
ZDHHC13	369	397	155	167
ZDHHC14	61	65	32	33
ZDHHC16	255	323	105	169
ZDHHC17	412	415	168	238
ZDHHC18	234	284	110	154
ZDHHC2	173	194	78	100
ZDHHC20	244	326	126	161
ZDHHC21	124	138	54	75
ZDHHC23	74	74	32	36
ZDHHC24	236	299	120	166
ZDHHC3	84	115	43	59
ZDHHC4	73	96	38	47
ZDHHC5	325	377	147	224
ZDHHC6	178	207	76	103
ZDHHC7	139	148	50	78
ZDHHC8	151	171	59	96
ZDHHC9	439	541	236	298
ZEB1	596	622	242	301
ZEB2	344	447	189	229
ZER1	768	978	374	546
ZFAND1	261	299	130	167
ZFAND2A	12	17	10	10
ZFAND2B	135	139	59	81
ZFAND3	602	727	292	402
ZFAND4	88	96	29	54
ZFAND5	363	411	170	247
ZFAND6	736	810	353	439
ZFAT	158	215	90	119
ZFC3H1	747	735	309	352
ZFHX2	53	59	22	48
ZFHX3	386	759	230	289
ZFHX4	677	918	365	429
ZFP1	157	183	78	86
ZFP14	189	235	95	106
ZFP28	88	86	41	47
ZFP30	505	673	246	333
ZFP36L1	354	478	147	250
ZFP36L2	474	751	277	359
ZFP37	85	64	36	41
ZFP62	192	234	62	88
ZFP64	589	711	217	322
ZFP69	73	64	27	28
ZFP69B	33	28	10	21
ZFP90	151	156	58	83
ZFP91	32	73	22	33
ZFPL1	206	335	120	178
ZFPM2	110	146	59	66
ZFR	3492	4148	1728	2327
ZFX	410	622	270	373
ZFYVE1	156	199	82	118
ZFYVE16	1179	1393	625	806
ZFYVE19	192	216	78	127
ZFYVE21	432	489	178	267
ZFYVE26	307	286	118	178
ZFYVE27	322	488	168	245
ZFYVE28	43	50	22	21
ZFYVE9	422	493	178	239
ZGPAT	49	73	34	40
ZGRF1	299	292	108	171
ZHX1	315	317	139	177
ZHX2	181	228	78	117
ZHX3	181	250	103	111
ZIC2	1151	1615	638	858
ZIC3	5	10	6	2
ZIC5	517	684	276	387
ZKSCAN1	460	680	228	327
ZKSCAN2	213	295	105	162
ZKSCAN3	93	118	52	51
ZKSCAN4	112	112	49	52
ZKSCAN5	194	266	97	138
ZKSCAN8	374	520	179	279
ZMAT2	1399	1721	781	999
ZMAT3	225	314	122	168
ZMAT5	316	409	135	190
ZMIZ1	346	401	188	220
ZMIZ2	369	525	178	242
ZMPSTE24	2302	2791	1189	1451
ZMYM1	738	840	405	485
ZMYM2	1423	1603	657	775
ZMYM3	1298	1563	652	780
ZMYM4	1243	1551	635	822
ZMYM5	106	98	58	68
ZMYM6	103	99	36	48
ZMYND11	549	691	284	345
ZMYND19	517	712	237	353
ZMYND8	980	1155	480	668
ZNF10	71	72	39	37
ZNF100	204	285	116	153
ZNF101	72	86	34	53
ZNF106	1083	1154	561	594
ZNF107	196	220	117	134
ZNF112	63	84	36	43
ZNF117	27	14	12	11
ZNF12	311	352	172	190
ZNF121	510	652	251	317
ZNF124	57	64	30	48
ZNF131	277	350	143	161
ZNF132	0	0	1	0
ZNF133	126	148	56	77
ZNF134	212	241	124	147
ZNF136	214	238	104	157
ZNF138	99	97	48	38
ZNF14	70	94	54	57
ZNF140	157	187	90	118
ZNF142	665	851	315	404
ZNF143	505	523	236	313
ZNF146	1457	1678	630	826
ZNF148	473	506	211	257
ZNF155	149	190	91	114
ZNF16	109	144	65	96
ZNF160	132	111	51	111
ZNF165	90	80	42	55
ZNF169	18	25	8	7
ZNF17	68	78	25	31
ZNF174	102	105	43	68
ZNF175	87	104	39	54
ZNF18	38	81	33	42
ZNF180	175	203	75	108
ZNF181	118	150	61	88
ZNF182	165	176	78	103
ZNF184	227	246	118	134
ZNF185	37	34	19	28
ZNF189	163	189	89	126
ZNF19	19	17	10	8
ZNF195	330	330	161	169
ZNF197	185	220	78	104
ZNF2	44	59	18	23
ZNF200	258	331	130	181
ZNF202	46	69	14	27
ZNF205	89	173	42	71
ZNF207	3773	4313	1939	2589
ZNF211	92	118	63	69
ZNF212	147	195	75	116
ZNF213	44	42	19	17
ZNF214	33	31	7	14
ZNF215	127	126	49	66
ZNF217	750	850	326	455
ZNF219	42	65	20	45
ZNF22	3	2	1	0
ZNF222	112	183	80	95
ZNF224	424	537	225	282
ZNF225	148	220	83	95
ZNF226	523	611	263	301
ZNF227	661	894	339	443
ZNF23	42	55	19	26
ZNF230	143	157	90	101
ZNF232	83	94	47	53
ZNF234	335	367	148	173
ZNF235	58	54	34	44
ZNF236	151	198	87	104
ZNF239	250	292	115	150
ZNF24	668	980	407	496
ZNF248	83	85	25	39
ZNF25	44	46	25	18
ZNF250	69	78	41	52
ZNF251	138	135	74	83
ZNF254	147	159	73	84
ZNF256	154	243	108	108
ZNF26	104	125	53	80
ZNF260	468	540	176	248
ZNF263	134	188	67	91
ZNF264	145	201	86	94
ZNF266	74	120	28	59
ZNF267	315	279	182	196
ZNF268	217	295	126	165
ZNF273	83	87	22	42
ZNF274	309	417	174	262
ZNF275	272	336	128	189
ZNF276	41	53	32	40
ZNF277	624	630	304	379
ZNF28	69	104	45	47
ZNF280B	82	108	44	45
ZNF280C	380	448	238	232
ZNF280D	47	46	22	24
ZNF281	766	941	360	466
ZNF282	703	996	368	477
ZNF283	185	214	115	104
ZNF286A	49	42	17	16
ZNF286B	13	20	1	2
ZNF287	71	76	31	40
ZNF292	647	784	338	416
ZNF3	185	292	108	150
ZNF30	85	109	58	51
ZNF300	72	93	35	45
ZNF302	363	442	191	250
ZNF304	152	186	78	102
ZNF316	180	291	90	145
ZNF317	256	380	118	175
ZNF318	739	908	360	482
ZNF319	101	128	49	70
ZNF32	109	113	42	62
ZNF322	27	23	8	10
ZNF324	71	113	38	50
ZNF324B	40	54	18	36
ZNF326	1955	2151	899	1197
ZNF329	68	71	33	34
ZNF330	688	874	337	469
ZNF333	47	77	31	31
ZNF335	372	405	183	248
ZNF337	174	170	68	96
ZNF33A	218	216	88	120
ZNF33B	74	85	27	45
ZNF34	19	18	6	7
ZNF341	49	71	38	36
ZNF343	49	81	45	41
ZNF345	88	106	56	77
ZNF346	391	411	152	217
ZNF35	131	137	56	69
ZNF350	41	68	43	47
ZNF354A	128	123	63	64
ZNF354B	85	79	29	46
ZNF358	171	257	98	123
ZNF362	180	211	92	126
ZNF367	134	188	67	104
ZNF37A	119	129	64	75
ZNF382	313	338	128	144
ZNF383	90	114	38	34
ZNF384	573	771	298	399
ZNF391	34	45	21	25
ZNF394	173	211	73	99
ZNF395	205	271	90	143
ZNF397	138	157	75	98
ZNF398	393	437	166	226
ZNF404	71	69	33	47
ZNF407	239	278	139	174
ZNF408	134	204	74	126
ZNF41	65	91	43	46
ZNF410	367	455	182	247
ZNF414	148	204	60	107
ZNF416	100	156	47	67
ZNF417	25	41	16	27
ZNF419	65	72	22	37
ZNF420	280	351	124	170
ZNF423	58	77	36	36
ZNF425	39	38	23	30
ZNF426	193	240	121	111
ZNF428	896	1212	416	575
ZNF430	105	130	70	77
ZNF431	75	99	40	53
ZNF432	39	48	24	40
ZNF436	161	234	60	86
ZNF44	67	82	33	39
ZNF440	105	134	41	67
ZNF441	77	66	41	49
ZNF443	43	49	12	27
ZNF444	203	296	87	117
ZNF445	306	364	110	146
ZNF446	83	126	57	53
ZNF449	111	159	45	46
ZNF45	186	230	67	105
ZNF451	1023	1242	573	670
ZNF460	1088	1448	546	810
ZNF461	115	126	43	73
ZNF462	368	403	165	231
ZNF468	69	67	42	56
ZNF470	37	49	23	24
ZNF473	153	170	62	91
ZNF48	211	303	96	155
ZNF480	193	202	93	102
ZNF483	426	498	249	271
ZNF484	95	121	62	73
ZNF485	108	161	69	59
ZNF490	133	113	52	68
ZNF493	29	24	16	15
ZNF496	45	84	27	50
ZNF497	17	20	10	12
ZNF500	72	81	26	43
ZNF502	23	23	21	19
ZNF503	648	1092	433	617
ZNF507	1258	1444	687	876
ZNF510	86	82	33	42
ZNF511	121	162	54	90
ZNF512	473	535	227	293
ZNF512B	555	832	303	397
ZNF513	63	74	21	46
ZNF514	56	45	19	19
ZNF516	181	224	103	136
ZNF517	10	21	3	14
ZNF518A	520	598	237	312
ZNF518B	428	439	204	226
ZNF519	26	34	22	23
ZNF521	89	63	30	36
ZNF526	241	300	133	167
ZNF527	206	242	115	146
ZNF529	473	538	223	316
ZNF530	107	162	52	52
ZNF532	0	1	0	0
ZNF536	374	485	211	263
ZNF540	41	45	14	18
ZNF543	258	339	140	159
ZNF546	104	147	86	74
ZNF548	124	154	67	77
ZNF549	104	132	68	73
ZNF550	62	83	34	42
ZNF551	238	342	134	194
ZNF552	32	52	31	23
ZNF554	50	57	18	27
ZNF555	64	72	33	35
ZNF557	212	242	117	137
ZNF559	52	63	23	37
ZNF561	142	150	51	79
ZNF562	118	115	60	64
ZNF564	103	136	60	70
ZNF565	51	72	35	33
ZNF566	401	479	244	289
ZNF567	491	484	233	282
ZNF568	274	321	135	166
ZNF569	347	435	169	187
ZNF57	72	61	30	35
ZNF570	222	239	122	122
ZNF571	147	151	57	82
ZNF573	186	285	100	109
ZNF574	496	660	255	363
ZNF576	187	243	79	128
ZNF577	4	9	2	7
ZNF581	162	261	91	123
ZNF582	46	42	14	26
ZNF583	40	60	24	31
ZNF584	112	162	73	86
ZNF585A	100	114	46	56
ZNF585B	158	175	66	98
ZNF586	98	109	41	41
ZNF587	25	57	25	28
ZNF587B	40	53	25	27
ZNF589	232	249	117	129
ZNF592	316	387	129	186
ZNF593	484	636	237	300
