	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
TSPYL2	497	436	766	1056
TSPYL4	149	129	159	242
TSR1	4839	4505	7251	9408
TSR2	435	430	625	742
TSR3	594	576	795	981
TSSC4	411	366	651	880
TSSK2	55	52	59	80
TSSK3	135	110	186	294
TSSK4	88	90	65	130
TST	416	335	719	950
TSTA3	532	437	778	1065
TSTD2	388	318	391	599
TSTD3	31	28	36	54
TTBK2	480	457	628	1006
TTC1	1113	1157	1855	2436
TTC12	540	487	741	1157
TTC13	1395	1282	1808	2733
TTC14	889	923	1278	1763
TTC17	1451	1229	2015	3158
TTC19	765	745	1090	1560
TTC21A	28	42	33	75
TTC21B	1236	1096	1678	2442
TTC23	300	278	426	589
TTC25	57	35	45	76
TTC26	477	403	770	1072
TTC27	1476	1374	2216	3222
TTC28	1532	1241	1492	2784
TTC3	5274	4813	6363	9875
TTC30A	101	62	129	180
TTC30B	93	69	134	173
TTC31	249	181	270	401
TTC32	154	124	270	304
TTC33	275	310	330	463
TTC37	5246	4673	7754	10921
TTC38	617	553	901	1349
TTC39A	100	119	181	247
TTC39B	115	106	122	191
TTC39C	184	148	201	305
TTC4	1098	999	1541	2158
TTC5	587	551	802	1150
TTC6	44	36	48	70
TTC7A	187	183	211	323
TTC7B	587	481	606	953
TTC8	410	376	617	874
TTC9C	223	191	318	433
TTF1	922	924	1219	1826
TTF2	3595	3351	4597	6869
TTI1	1439	1246	1941	2943
TTI2	392	361	660	890
TTK	2615	2432	4043	6098
TTL	569	463	839	1246
TTLL1	67	58	96	120
TTLL11	122	124	161	269
TTLL12	1439	1320	2162	2986
TTLL13P	30	39	58	57
TTLL3	176	145	188	359
TTLL4	1360	1181	1518	2437
TTLL5	1092	916	1220	1925
TTLL7	267	241	347	527
TTN	7416	6189	9901	14500
TTPAL	241	205	295	431
TTYH2	43	33	53	83
TTYH3	263	202	156	357
TUB	610	572	737	1050
TUBA1A	580	542	1143	1557
TUBA1B	7688	6767	14746	19358
TUBA1C	4290	3760	6783	9151
TUBA4A	28	24	49	48
TUBA8	66	56	82	137
TUBB	12399	9911	22406	31315
TUBB1	39	42	51	75
TUBB2A	127	123	236	304
TUBB2B	201	218	305	403
TUBB4A	76	54	56	78
TUBB4B	5408	4842	9366	13143
TUBB6	904	755	1384	1924
TUBD1	282	240	338	524
TUBE1	491	415	923	1203
TUBG1	950	861	1450	2173
TUBG2	46	36	45	97
TUBGCP2	2008	1746	3256	4704
TUBGCP3	776	718	1014	1567
TUBGCP4	930	814	1039	1657
TUBGCP5	1211	1060	1503	2339
TUBGCP6	2026	1666	2479	3755
TUFM	4646	4184	7345	10266
TUFT1	155	157	276	444
TULP3	380	326	416	656
TULP4	551	462	514	853
TUSC1	85	90	104	154
TUSC2	195	175	221	268
TUSC3	824	807	1356	1984
TUT1	180	158	201	318
TUT4	2609	2418	2732	4461
TUT7	1178	1108	1575	2288
TVP23B	277	266	373	491
TVP23C	65	56	56	116
TWF1	377	366	782	1001
TWF2	364	365	458	674
TWIST1	34	23	28	55
TWISTNB	729	685	1107	1476
TWNK	894	693	1030	1576
TWSG1	271	258	394	553
TXLNA	2948	2804	4165	6053
TXLNG	1300	1323	1969	2598
TXN	6251	6036	8547	11577
TXN2	320	307	524	657
TXNDC11	577	478	866	1294
TXNDC12	443	434	701	930
TXNDC15	441	422	603	829
TXNDC16	733	653	965	1474
TXNDC17	942	871	1295	1927
TXNDC5	3749	3435	5035	7513
TXNDC9	480	376	690	948
TXNIP	166	143	209	299
TXNL1	626	574	1010	1492
TXNL4A	785	710	1251	1922
TXNL4B	160	124	162	217
TXNRD1	3349	3298	4859	6846
TXNRD2	511	538	743	1015
TXNRD3	627	605	708	1108
TYK2	1109	924	1602	2257
TYMP	72	65	81	123
TYMS	1406	1174	1286	2401
TYRO3	390	350	554	825
TYSND1	283	251	367	565
TYW1	483	440	652	883
TYW1B	81	85	114	182
TYW3	727	751	1111	1498
TYW5	212	177	257	381
U2AF1L4	40	36	82	82
U2AF2	3887	3747	6431	8944
U2SURP	10814	10552	15495	22078
UACA	1698	1695	2336	2827
UAP1	1772	1650	2829	3986
UAP1L1	96	92	86	117
UBA1	9602	8368	13687	20251
UBA2	4110	3743	6358	8829
UBA3	1545	1557	2420	3404
UBA5	904	908	1254	1729
UBA52	7620	6650	12616	17991
UBA6	2685	2412	4027	5852
UBA7	18	19	22	41
UBAC1	745	669	1125	1518
UBAC2	387	353	660	872
UBALD1	69	58	93	149
UBALD2	48	27	79	95
UBAP1	615	526	900	1332
UBAP1L	24	14	30	43
UBAP2	1247	1016	1695	2605
UBAP2L	4505	3522	5519	8660
UBASH3B	54	40	93	150
UBB	10147	10275	14979	19690
UBC	7318	6712	13675	19915
UBE2A	440	397	844	1237
UBE2B	158	167	286	325
UBE2C	1558	1235	2655	3652
UBE2D1	142	160	329	483
UBE2D2	750	737	1090	1577
UBE2D3	884	698	1657	2309
UBE2D4	69	59	87	118
UBE2E1	1239	1014	2273	3299
UBE2E2	323	247	358	629
UBE2E3	407	340	518	798
UBE2F	106	64	191	235
UBE2G1	469	459	597	947
UBE2G2	833	836	917	1374
UBE2H	160	162	187	260
UBE2I	926	903	1611	2135
UBE2J1	583	587	1051	1374
UBE2J2	535	437	775	1143
UBE2K	530	470	587	892
UBE2L3	730	581	1167	1624
UBE2M	805	628	1402	1826
UBE2N	858	857	1293	1864
UBE2O	1993	1526	1795	3045
UBE2Q1	1097	986	1491	2290
UBE2Q2	530	467	750	1012
UBE2R2	463	441	531	784
UBE2S	481	445	782	981
UBE2T	1263	1122	2326	3102
UBE2V2	600	622	921	1278
UBE2Z	487	481	613	946
UBE3A	2178	2196	2886	4312
UBE3B	733	570	867	1354
UBE3C	3649	3191	5123	7753
UBE3D	468	419	584	935
UBE4A	2451	2120	3644	5061
UBE4B	1425	1203	1636	2522
UBFD1	567	542	735	1110
UBIAD1	294	259	505	714
UBL3	111	125	216	287
UBL4A	490	447	694	928
UBL5	907	847	1508	1977
UBL7	874	791	1552	2219
UBLCP1	633	585	659	1032
UBN1	1342	1220	1558	2518
UBN2	757	686	719	1297
UBOX5	142	92	132	204
UBP1	1820	1570	2313	3624
UBQLN1	3045	2579	4353	7070
UBQLN2	684	507	683	1114
UBQLN4	372	318	503	734
UBR1	1689	1508	2251	3180
UBR2	2372	2108	3185	4780
UBR3	2648	2420	3632	5231
UBR4	10570	8912	9900	17784
UBR5	7057	6270	8347	12898
UBR7	833	828	1039	1434
UBTD1	50	67	77	126
UBTD2	354	315	453	786
UBTF	3040	2865	3756	5036
UBXN1	929	992	1469	1881
UBXN11	333	359	509	638
UBXN2A	380	358	593	787
UBXN2B	331	305	411	574
UBXN4	1168	1115	1633	2208
UBXN6	552	444	846	1176
UBXN7	502	450	513	831
UBXN8	368	365	607	884
UCHL1	2978	2815	4118	5649
UCHL3	1053	1013	1579	2291
UCHL5	2020	1945	2566	3762
UCK1	439	414	547	768
UCK2	1659	1620	2224	3238
UCKL1	458	363	757	1111
UCP2	174	122	119	224
UEVLD	241	138	342	476
UFC1	879	854	1439	1751
UFD1	1179	1102	2032	2725
UFL1	994	957	1641	2078
UFM1	228	219	319	372
UFSP1	40	24	56	66
UFSP2	324	292	520	761
UGCG	368	308	558	853
UGDH	486	517	629	870
UGGT1	3371	3129	4305	6517
UGGT2	1665	1575	2067	3245
UGP2	775	726	1133	1576
UGT3A2	32	18	53	48
UGT8	374	336	518	749
UHMK1	1144	949	1598	2191
UHRF1	1401	1312	1697	2346
UHRF1BP1	958	854	1111	1726
UHRF1BP1L	1561	1405	2089	3100
UHRF2	900	773	1083	1433
UIMC1	1531	1555	1921	2877
ULBP2	29	25	28	41
ULBP3	138	132	188	310
ULK1	202	147	179	312
ULK2	208	159	306	497
ULK3	879	788	1342	1807
ULK4	524	503	615	1007
UMAD1	79	76	93	185
UMPS	1752	1567	2718	3828
UNC119	150	142	266	406
UNC119B	290	260	414	579
UNC13B	1786	1537	2375	3604
UNC45A	2278	2284	3270	4302
UNC50	510	489	771	1140
UNC5B	228	199	254	411
UNC5C	187	138	230	348
UNC93B1	102	76	170	227
UNCX	130	132	145	208
UNG	1387	1234	2528	3541
UNK	381	262	467	694
UNKL	151	175	207	291
UPF1	1891	1531	2090	3660
UPF2	1756	1669	2315	3078
UPF3A	119	85	132	172
UPF3B	989	1090	1243	1292
UPP1	101	105	163	228
UPRT	205	216	338	501
UQCC1	492	502	808	1256
UQCC2	673	581	1166	1577
UQCC3	173	140	205	317
UQCR10	782	641	1550	2155
UQCRB	2253	2283	3252	4618
UQCRC1	4325	3892	6817	9461
UQCRC2	3606	2997	6292	9092
UQCRFS1	1235	1230	1897	2800
UQCRH	1490	1572	1967	2737
UQCRQ	1903	1747	2654	3643
URB1	3988	3454	4512	7473
URB2	4100	3644	5868	8721
URGCP	757	653	992	1513
URI1	2947	2930	4391	6138
URM1	185	151	281	407
UROD	1408	1239	2204	2909
UROS	941	905	1382	2079
USB1	247	206	164	310
USE1	161	165	263	319
USF1	640	541	1052	1471
USF2	500	489	871	1319
USF3	880	666	907	1532
USH1C	34	28	32	56
USO1	2893	2741	4673	6533
USP1	7497	7122	11398	16006
USP10	2433	2110	3641	5169
USP11	1852	1569	2479	3647
USP12	260	252	385	631
USP13	660	660	695	1058
USP14	1549	1264	1224	2201
USP15	2306	2218	3277	4658
USP16	3402	3043	5359	7368
USP18	182	152	232	257
USP19	2416	2335	3353	4896
USP2	77	87	86	124
USP20	324	283	388	622
USP21	427	403	503	779
USP22	4939	4128	6783	10269
USP24	7988	7485	10964	15943
USP25	1901	1755	2702	4023
USP27X	60	56	71	96
USP28	1604	1365	2343	3267
USP30	195	161	310	429
USP31	527	426	535	847
USP32	1010	899	1214	1886
USP33	3303	2953	5086	7095
USP34	7060	6185	8282	13153
USP35	112	102	120	188
USP36	1087	916	1002	1811
USP37	1228	1069	1596	2442
USP38	1731	1457	2662	3783
USP39	1698	1549	2682	3941
USP4	691	639	749	1222
USP40	705	720	939	1312
USP42	391	329	372	591
USP43	80	75	123	179
USP44	134	128	214	286
USP45	747	730	955	1407
USP46	427	435	651	938
USP47	2795	2813	4217	5518
USP48	2309	2220	2788	4050
USP49	155	132	162	254
USP5	2184	2158	3324	4655
USP51	61	53	102	121
USP53	1141	1126	1632	2388
USP54	1125	956	1269	2102
USP6NL	417	369	594	845
USP7	4035	3980	5271	7866
USP8	1197	1094	1582	2384
USP9X	17600	15853	23477	35882
USPL1	1090	924	1343	2137
UST	247	212	420	569
UTP11	1256	1248	2080	2941
UTP14A	2412	2488	3656	5305
UTP14C	658	604	786	1175
UTP15	1261	1086	1878	2683
UTP18	2720	2572	3450	4835
UTP20	6389	5832	8630	13137
UTP23	353	282	552	780
UTP25	1250	1195	1986	2949
UTP3	1031	970	1292	1705
UTP4	1347	1222	1571	2484
UTP6	1851	1863	2646	3806
UTRN	4116	3857	5141	7553
UVRAG	504	474	668	925
UVSSA	267	240	205	365
UXS1	461	439	562	901
UXT	558	437	1020	1496
VAC14	669	540	680	1226
VAMP1	34	20	51	78
VAMP3	286	230	573	810
VAMP4	82	57	76	127
VAMP7	981	850	1641	2219
VAMP8	90	88	110	176
VANGL1	337	283	526	662
VANGL2	147	71	126	185
VAPA	1201	1181	1637	2523
VAPB	402	326	481	683
VARS	2998	2545	3269	5091
VARS2	746	739	1177	1708
VASH1	169	177	194	297
VASH2	71	68	79	108
VASN	36	21	30	50
VASP	221	211	293	401
VAT1	678	571	819	1165
VAV1	65	48	100	162
VAV2	380	282	477	678
VAV3	96	90	147	214
VAX2	58	45	53	77
VBP1	2599	2457	3803	5128
VCAN	2738	2311	3091	5067
VCL	2856	2653	4177	6180
VCP	10826	10285	15877	22545
VCPIP1	900	816	948	1616
VCPKMT	136	114	137	193
VDAC1	1481	1362	2895	4195
VDAC2	876	783	1332	1906
VDAC3	2752	2590	4426	6353
VDR	38	34	35	52
VEGFA	180	169	276	362
VEGFB	72	73	72	135
VEGFC	35	26	22	49
VEZF1	268	245	473	662
VEZT	1482	1330	2297	3237
VGLL4	169	142	276	355
VHL	688	750	809	1147
VILL	101	113	161	214
VIM	9772	8860	12352	19227
VIPAS39	244	248	378	559
VIPR1	54	41	71	112
VIRMA	3253	2753	4580	6568
VKORC1L1	122	101	178	245
VLDLR	63	57	56	111
VMA21	348	353	602	866
VMP1	865	810	1241	1812
VPS11	751	634	1165	1628
VPS13A	5909	5640	7163	10830
VPS13B	2621	2308	3090	4756
VPS13C	3683	3452	4597	6916
VPS13D	3868	3447	4214	6883
VPS16	733	620	1138	1583
VPS18	581	502	731	1063
VPS25	792	669	1345	1963
VPS26A	926	887	1036	1489
VPS26B	381	381	500	782
VPS26C	333	306	571	916
VPS28	398	374	501	700
VPS29	901	785	1268	1807
VPS33A	260	253	329	511
VPS33B	27	38	34	68
VPS35	3302	3134	4855	6953
VPS35L	886	733	1262	1872
VPS36	723	704	917	1355
VPS37A	303	270	464	679
VPS37B	131	110	159	200
VPS37C	143	143	182	240
VPS39	677	539	831	1291
VPS41	1489	1512	2055	2963
VPS45	1364	1256	1936	2656
VPS4A	174	196	288	434
VPS4B	591	500	814	1177
VPS50	974	899	1436	2103
VPS51	1160	1078	1808	2541
VPS52	825	728	1172	1574
VPS53	771	627	802	1251
VPS54	1213	1159	1788	2751
VPS72	1100	1059	1879	2493
VPS8	1053	887	1435	2054
VPS9D1	333	210	200	481
VRK1	2296	2169	3497	4918
VRK2	1080	990	1623	2319
VRK3	456	392	613	1015
VSIG10	105	82	138	199
VSIG2	12	10	18	30
VSTM4	26	35	43	40
VTA1	885	814	1572	2189
VTI1A	400	329	438	727
VTI1B	746	638	1226	1755
VWA1	49	39	37	88
VWA8	1795	1581	2019	3236
VWCE	30	19	29	47
VWDE	641	613	749	1056
WAC	1296	949	2131	3138
WAPL	4002	3805	5465	7828
WARS	1689	1434	2764	4114
WARS2	576	522	859	1294
WASF1	753	626	788	1231
WASF2	343	256	349	570
WASF3	339	289	424	594
WASHC1	25	42	45	64
WASHC2A	482	457	627	907
WASHC2C	399	412	551	821
WASHC3	185	140	336	425
WASHC4	1828	1779	2830	4097
WASHC5	1748	1510	2795	3992
WASL	339	273	426	616
WBP1	183	157	289	452
WBP11	1243	1119	1932	2934
WBP1L	79	92	131	191
WBP2	270	221	339	577
WBP4	354	298	433	631
WDCP	734	615	1071	1560
WDFY1	322	300	507	754
WDFY2	146	137	139	241
WDFY3	3159	2810	4000	6347
WDHD1	1932	1666	2495	3605
WDPCP	235	215	325	448
WDR1	1948	1801	3352	4263
WDR11	2257	2006	3296	4683
WDR12	1775	1717	2571	3623
WDR13	404	358	733	960
WDR17	486	475	583	865
WDR18	706	668	1164	1559
WDR19	996	834	1268	1871
WDR20	411	330	539	865
WDR24	348	315	361	606
WDR25	166	152	236	367
WDR26	2751	2532	2497	4513
WDR27	479	419	563	835
WDR3	4738	4497	7024	10006
WDR33	3201	2656	4316	6528
WDR34	1483	1248	2213	3225
WDR35	1545	1351	1880	2858
WDR36	2683	2357	3949	5653
WDR37	346	300	398	541
WDR38	24	16	20	46
WDR4	727	666	682	1126
WDR41	1349	1276	1632	2461
WDR43	5642	5058	8476	11701
WDR44	1389	1339	1701	2707
WDR45	408	307	636	858
WDR45B	912	740	1493	2218
WDR46	1529	1457	2507	3346
WDR47	529	494	934	1413
WDR48	1925	1673	2754	4034
WDR5	1293	1228	1754	2405
WDR53	154	135	201	320
WDR54	407	393	692	945
WDR55	520	495	627	906
WDR59	1095	915	1166	1832
WDR5B	131	100	170	282
WDR6	3963	3496	5556	7923
WDR60	522	486	648	850
WDR61	1666	1624	2421	3525
WDR62	1128	992	1235	1981
WDR63	52	30	51	92
WDR66	47	51	51	71
WDR7	1012	900	1313	1902
WDR70	1156	1077	1566	2240
WDR73	1154	980	1581	2197
WDR74	880	789	1211	1794
WDR75	2886	2750	4211	6139
WDR76	980	948	1534	2030
WDR77	2517	2320	4064	5519
WDR78	67	47	93	162
WDR81	658	643	746	1166
WDR82	1323	1037	2030	3016
WDR83	214	247	302	435
WDR83OS	583	559	848	1195
WDR88	24	15	25	47
WDR89	478	446	590	796
WDR90	830	677	1020	1559
WDR91	351	278	455	683
WDR92	244	254	396	536
WDSUB1	212	201	245	376
WDTC1	413	311	402	742
WDYHV1	100	69	134	218
WEE1	963	934	1069	1651
WFS1	307	246	403	560
WHAMM	314	282	356	542
WHRN	130	99	110	174
WIPF1	61	38	100	115
WIPF2	56	50	73	98
WIPI1	73	58	87	129
WIPI2	968	899	1499	2035
WIZ	571	387	428	893
WLS	1965	1610	2582	3855
WNK1	4952	3858	4717	8587
WNK2	678	531	366	908
WNK3	806	723	1156	1640
WNK4	72	48	70	95
WNT10B	25	16	26	45
WNT3	31	31	32	53
WNT5A	144	121	139	216
WNT5B	25	20	27	54
WRAP53	678	579	942	1344
WRAP73	562	529	914	1269
WRB	96	108	175	230
WRN	1470	1310	1838	2773
WRNIP1	1665	1523	2219	3473
WSB1	650	666	905	1292
WSB2	512	437	632	1007
WSCD1	112	93	161	215
WT1	51	45	55	83
WTAP	1554	1436	2289	3379
WTIP	35	38	45	85
WWC1	701	640	946	1309
WWC2	988	938	1372	2060
WWOX	346	362	463	710
WWP1	971	944	1086	1621
WWP2	479	391	599	927
WWTR1	73	41	108	153
XAB2	628	507	654	1092
XBP1	1532	1484	2228	3202
XIAP	817	763	936	1440
XK	54	57	86	114
XKR6	57	48	44	65
XKR8	101	67	156	180
XPA	439	425	535	826
XPC	1374	1353	1799	2445
XPNPEP1	1361	1175	2202	3045
XPNPEP3	670	539	684	1069
XPO1	12743	11878	18187	25732
XPO4	2177	1884	2911	4415
XPO5	5346	4525	6807	10227
XPO6	4118	3651	5365	8350
XPO7	2165	1850	3036	4718
XPOT	4438	3964	6914	10172
XPR1	937	841	1382	1959
XRCC1	677	578	883	1300
XRCC2	601	604	766	1090
XRCC3	467	425	602	892
XRCC4	284	288	354	527
XRCC5	15862	14981	24621	34158
XRCC6	11809	11448	19375	27005
XRN1	1367	1314	1832	2764
XRN2	5075	4658	7828	11010
XRRA1	288	261	302	510
XXYLT1	173	166	262	380
XYLB	1008	816	943	1516
XYLT2	371	326	489	722
YAE1	373	355	466	710
YAF2	211	182	233	362
YAP1	419	390	560	804
YARS	5368	5167	6914	10260
YARS2	906	842	1486	2164
YBEY	177	152	268	413
YBX1	4833	4355	7893	10776
YBX3	2709	2892	3236	4762
YDJC	1012	904	1245	1865
YEATS2	1213	1000	1429	2264
YEATS4	723	758	1110	1577
YES1	835	831	1286	1848
YIF1A	634	589	1219	1795
YIF1B	427	309	850	1111
YIPF1	251	207	397	555
YIPF2	329	278	517	633
YIPF3	463	406	836	1159
YIPF4	563	466	927	1266
YIPF5	514	430	880	1215
YIPF6	411	427	682	987
YJEFN3	43	29	34	51
YJU2	279	318	517	727
YKT6	611	599	924	1351
YLPM1	3379	2787	2813	5385
YME1L1	3526	3198	5309	7673
YOD1	827	757	1108	1661
YPEL1	14	11	10	41
YPEL2	19	12	14	29
YPEL5	91	92	123	203
YRDC	579	510	825	1259
YTHDC1	2054	1939	3157	4120
YTHDC2	3190	2971	4069	6033
YTHDF1	927	798	1241	1736
YTHDF2	2698	2218	4007	5768
YTHDF3	1180	1017	1665	2456
YWHAB	2239	2056	2803	4306
YWHAE	6647	6163	7927	11706
YWHAG	1494	1536	1933	2837
YWHAH	1389	1252	2049	2717
YWHAQ	3581	3565	5171	7459
YWHAZ	1173	1031	1469	2083
YY1	1357	1315	1867	2787
YY1AP1	932	791	1178	1775
YY2	106	92	117	181
ZACN	418	365	716	966
ZADH2	392	337	500	729
ZBBX	41	55	46	65
ZBED1	405	347	547	765
ZBED4	811	751	903	1438
ZBED5	1497	1416	2018	3106
ZBED6	1188	1106	1370	2131
ZBED6CL	65	64	99	121
ZBED8	248	186	316	491
ZBED9	483	464	844	1150
ZBTB1	778	730	1167	1715
ZBTB10	1807	1643	2420	3554
ZBTB11	2237	1999	2700	4349
ZBTB12	141	139	152	204
ZBTB14	217	240	278	430
ZBTB17	367	325	578	764
ZBTB18	828	777	972	1440
ZBTB2	456	382	680	1038
ZBTB21	602	561	681	1130
ZBTB22	151	138	240	294
ZBTB24	806	653	1216	1772
ZBTB25	103	100	157	211
ZBTB26	174	178	241	335
ZBTB3	134	129	221	295
ZBTB33	1249	1091	1926	2683
ZBTB34	254	288	308	506
ZBTB37	244	201	323	471
ZBTB38	463	381	608	897
ZBTB39	403	341	503	754
ZBTB4	119	94	131	210
ZBTB40	1241	1138	1559	2264
ZBTB41	564	551	765	1073
ZBTB43	274	256	403	607
ZBTB44	873	728	1041	1602
ZBTB45	72	52	71	101
ZBTB46	75	73	128	165
ZBTB47	231	217	257	413
ZBTB48	399	403	533	777
ZBTB49	125	134	178	298
ZBTB5	487	427	497	878
ZBTB6	338	296	528	757
ZBTB7A	204	146	156	276
ZBTB7B	92	78	110	138
ZBTB8A	264	217	347	497
ZBTB8OS	525	498	946	1221
ZBTB9	191	169	231	385
ZC2HC1A	99	98	137	202
ZC3H10	127	109	140	202
ZC3H12A	68	45	75	131
ZC3H12B	102	101	113	170
ZC3H12C	282	247	370	591
ZC3H13	2679	2604	3447	4400
ZC3H14	2914	2638	4319	6392
ZC3H15	3512	3653	4897	6573
ZC3H18	968	872	962	1502
ZC3H3	277	203	276	500
ZC3H6	113	115	184	297
ZC3H7A	2032	1947	2012	3252
ZC3H7B	1185	987	1759	2636
ZC3H8	400	380	524	757
ZC3HAV1	1426	1141	1739	2623
ZC3HAV1L	166	133	177	282
ZC3HC1	714	727	985	1400
ZC4H2	149	118	159	263
ZCCHC10	189	193	337	517
ZCCHC12	928	926	1305	1813
ZCCHC14	617	506	558	967
ZCCHC17	724	645	1208	1615
ZCCHC18	39	35	42	62
ZCCHC2	247	217	360	578
ZCCHC24	52	39	79	105
ZCCHC3	302	337	359	450
ZCCHC4	252	197	356	431
ZCCHC7	592	571	759	1093
ZCCHC8	745	623	971	1320
ZCCHC9	581	554	913	1166
ZCRB1	784	710	1143	1721
ZCWPW1	53	33	85	106
ZCWPW2	15	21	11	25
ZDBF2	2421	2391	2852	4078
ZDHHC1	56	39	75	114
ZDHHC11	36	31	18	70
ZDHHC12	177	134	273	323
ZDHHC13	536	444	861	1287
ZDHHC14	68	63	117	178
ZDHHC16	520	454	921	1284
ZDHHC17	802	680	1090	1567
ZDHHC18	160	133	244	384
ZDHHC2	353	315	555	878
ZDHHC20	487	444	833	1172
ZDHHC21	137	140	152	240
ZDHHC23	215	197	259	356
ZDHHC24	73	52	86	146
ZDHHC3	846	768	1209	1707
ZDHHC4	487	412	755	1070
ZDHHC5	843	651	1305	1872
ZDHHC6	814	728	1186	1660
ZDHHC7	574	481	715	988
ZDHHC8	340	294	357	561
ZDHHC9	380	315	522	688
ZEB1	437	354	775	1107
ZEB2	364	328	481	666
ZER1	516	391	704	1053
ZFAND1	653	614	1057	1524
ZFAND2A	136	128	182	275
ZFAND2B	244	221	395	535
ZFAND3	82	81	106	156
ZFAND4	419	377	528	861
ZFAND5	511	438	631	970
ZFAND6	511	422	950	1404
ZFAT	472	432	747	1046
ZFC3H1	1976	1825	2113	3237
ZFHX2	86	62	47	141
ZFHX3	625	516	429	929
ZFHX4	2683	2143	2457	4367
ZFP1	356	324	455	571
ZFP14	101	69	98	123
ZFP28	86	80	111	141
ZFP30	337	298	379	594
ZFP36L1	70	56	64	79
ZFP36L2	114	78	114	208
ZFP37	134	105	144	216
ZFP62	792	708	981	1438
ZFP64	644	525	760	1113
ZFP69	193	154	290	370
ZFP69B	107	97	77	157
ZFP90	472	413	550	804
ZFP91	247	229	263	377
ZFPL1	191	156	306	447
ZFPM1	35	28	40	63
ZFPM2	106	105	128	211
ZFR	3989	3558	6181	8609
ZFX	3005	2540	3832	5772
ZFYVE1	182	174	202	343
ZFYVE16	2351	2141	3413	4893
ZFYVE19	204	215	323	466
ZFYVE21	163	181	257	319
ZFYVE26	1656	1364	1839	2925
ZFYVE27	292	252	380	606
ZFYVE28	73	52	69	103
ZFYVE9	1605	1507	1962	3059
ZGLP1	21	21	30	37
ZGPAT	52	66	86	130
ZGRF1	1927	1768	2604	3725
ZHX1	1647	1592	2451	3310
ZHX2	246	166	257	430
ZHX3	489	424	591	883
ZIC2	453	376	577	1016
ZIC3	178	171	281	448
ZIC5	402	294	592	863
ZKSCAN1	787	673	1045	1566
ZKSCAN2	703	587	844	1409
ZKSCAN3	214	214	188	353
ZKSCAN4	263	262	349	493
ZKSCAN5	734	557	923	1412
ZKSCAN8	1051	910	1243	2139
ZMAT2	838	915	1358	1793
ZMAT3	93	80	121	184
ZMAT5	160	158	239	366
ZMIZ1	169	104	80	208
ZMIZ2	268	216	229	477
ZMPSTE24	1650	1504	2623	3640
ZMYM1	1616	1448	2153	3193
ZMYM2	2064	1778	2660	3977
ZMYM3	1126	939	1302	1994
ZMYM4	3291	2860	4331	6618
ZMYM5	311	274	405	574
ZMYM6	227	229	363	539
ZMYND10	28	17	23	37
ZMYND11	751	739	1125	1674
ZMYND19	548	496	819	1065
ZMYND8	874	744	892	1401
ZNF10	72	70	114	181
ZNF100	439	358	641	972
ZNF101	212	197	297	451
ZNF106	2531	2331	3242	4854
ZNF107	643	627	857	1172
ZNF112	156	116	229	367
ZNF114	14	19	19	26
ZNF117	162	159	217	304
ZNF12	730	669	927	1311
ZNF121	1297	1170	1790	2636
ZNF124	672	613	920	1397
ZNF131	904	871	1208	1856
ZNF132	62	46	53	80
ZNF133	372	345	486	656
ZNF134	281	243	411	642
ZNF136	180	136	246	354
ZNF138	267	229	347	504
ZNF14	227	158	295	472
ZNF140	281	211	368	536
ZNF142	1171	996	918	1750
ZNF143	528	459	796	1228
ZNF146	2039	1878	2907	4220
ZNF148	1067	980	1614	2258
ZNF155	89	94	118	196
ZNF157	17	31	15	39
ZNF16	304	244	389	630
ZNF160	120	89	173	212
ZNF165	234	207	258	401
ZNF169	152	151	141	210
ZNF17	229	199	340	460
ZNF174	131	98	190	303
ZNF175	266	222	314	513
ZNF18	187	190	303	434
ZNF180	481	476	674	1103
ZNF181	114	111	190	276
ZNF182	323	347	394	567
ZNF184	558	483	829	1213
ZNF185	51	38	57	73
ZNF189	720	580	940	1355
ZNF19	55	64	76	112
ZNF195	971	914	1405	2067
ZNF197	681	599	884	1242
ZNF2	149	98	173	248
ZNF20	32	25	38	57
ZNF200	246	227	277	508
ZNF202	439	369	545	773
ZNF205	287	273	476	690
ZNF207	3174	2770	5915	8149
ZNF211	268	250	394	546
ZNF212	214	176	270	324
ZNF213	101	80	103	148
ZNF214	133	121	177	250
ZNF215	416	358	502	740
ZNF217	382	344	448	620
ZNF219	146	139	180	245
ZNF22	227	159	382	523
ZNF222	72	88	127	171
ZNF224	402	387	561	877
ZNF225	153	162	218	309
ZNF226	311	236	461	689
ZNF227	491	396	633	961
ZNF23	421	385	629	894
ZNF230	95	103	120	200
ZNF232	221	177	286	457
ZNF233	51	50	29	63
ZNF234	210	147	244	392
ZNF235	252	192	233	411
ZNF236	795	680	1009	1597
ZNF239	204	154	289	379
ZNF24	1097	1046	1817	2658
ZNF248	167	151	160	290
ZNF25	45	52	78	125
ZNF250	197	195	215	344
ZNF251	501	525	641	950
ZNF254	236	231	369	577
ZNF256	154	105	190	280
ZNF26	267	190	336	513
ZNF260	260	275	351	541
ZNF263	631	613	882	1212
ZNF264	359	332	426	707
ZNF266	545	557	688	1068
ZNF267	875	814	1338	1830
ZNF268	637	522	975	1356
ZNF273	216	160	317	458
ZNF274	254	280	450	638
ZNF275	337	271	332	540
ZNF276	742	601	701	1190
ZNF277	570	481	727	982
ZNF28	156	138	256	385
ZNF280B	289	230	317	514
ZNF280C	780	651	1207	1832
