	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
TRUB1	814	684	1185	1759
TRUB2	861	769	1312	1808
TSC1	754	703	985	1526
TSC2	1908	1673	2207	3674
TSC22D1	733	622	832	1316
TSC22D2	423	363	471	871
TSC22D3	622	671	779	1124
TSC22D4	123	116	156	271
TSEN15	268	248	427	603
TSEN2	704	633	954	1352
TSEN34	615	505	1053	1540
TSEN54	550	520	798	1113
TSFM	807	756	1228	1679
TSG101	740	603	1276	1854
TSGA10	101	111	111	215
TSHZ1	466	393	640	947
TSHZ2	63	48	61	124
TSHZ3	130	83	100	190
TSKU	45	29	67	77
TSN	1222	1135	1826	2571
TSNARE1	103	74	143	189
TSNAX	898	872	1264	1762
TSNAXIP1	54	51	92	123
TSPAN12	173	158	232	379
TSPAN13	224	211	340	508
TSPAN14	68	60	85	126
TSPAN15	144	120	196	312
TSPAN17	239	232	437	577
TSPAN3	2591	2191	4323	6134
TSPAN31	144	127	237	323
TSPAN33	120	101	158	253
TSPAN4	157	110	201	241
TSPAN5	99	73	140	193
TSPAN6	930	873	1533	2166
TSPAN9	51	53	97	120
TSPO	361	272	500	710
TSPYL1	2670	2544	4045	5369
TSPYL2	497	436	766	1056
TSPYL4	149	129	159	242
TSR1	4836	4499	7248	9402
TSR2	435	430	625	742
TSR3	594	576	795	981
TSSC4	411	366	651	880
TSSK2	55	52	59	80
TSSK3	136	110	186	294
TSSK4	88	90	65	130
TST	416	335	719	950
TSTA3	532	437	778	1065
TSTD2	388	318	391	599
TTBK2	480	457	626	1006
TTC1	1112	1155	1854	2436
TTC12	538	487	741	1157
TTC13	1395	1282	1808	2733
TTC14	889	923	1278	1763
TTC17	1451	1228	2015	3158
TTC19	765	745	1090	1560
TTC21B	1236	1096	1678	2443
TTC23	300	279	425	589
TTC26	477	404	770	1073
TTC27	1477	1374	2216	3221
TTC28	1532	1241	1492	2785
TTC3	5263	4810	6356	9869
TTC30A	101	62	129	180
TTC30B	93	69	134	173
TTC31	249	181	270	401
TTC32	154	124	270	304
TTC33	275	310	330	463
TTC37	5245	4670	7752	10917
TTC38	617	553	901	1349
TTC39A	100	119	181	247
TTC39B	115	106	122	191
TTC39C	184	148	201	305
TTC4	1098	999	1541	2158
TTC5	587	551	802	1150
TTC7A	187	183	211	323
TTC7B	587	481	606	953
TTC8	411	376	617	874
TTC9C	223	191	318	433
TTF1	921	924	1219	1825
TTF2	3595	3351	4599	6869
TTI1	1439	1246	1941	2943
TTI2	392	361	660	890
TTK	2613	2430	4040	6094
TTL	570	463	839	1247
TTLL1	67	58	96	120
TTLL11	122	124	161	269
TTLL12	1438	1320	2162	2985
TTLL3	176	145	188	359
TTLL4	1360	1181	1518	2437
TTLL5	1092	916	1220	1925
TTLL7	267	241	347	527
TTN	7413	6186	9902	14499
TTPAL	241	205	295	431
TTYH2	43	33	53	83
TTYH3	263	202	156	357
TUB	610	572	737	1050
TUBA1A	580	542	1145	1557
TUBA1B	7672	6748	14697	19319
TUBA1C	4286	3757	6775	9144
TUBA8	66	55	82	137
TUBB	12392	9908	22404	31305
TUBB1	39	42	51	75
TUBB2A	126	122	232	301
TUBB2B	201	218	305	403
TUBB4B	5407	4841	9362	13141
TUBB6	904	755	1384	1924
TUBD1	282	240	338	525
TUBE1	491	416	923	1203
TUBG1	933	847	1434	2141
TUBGCP2	2008	1746	3256	4703
TUBGCP3	776	718	1014	1567
TUBGCP4	930	814	1039	1658
TUBGCP5	1212	1060	1503	2338
TUBGCP6	2028	1666	2478	3753
TUFM	4647	4182	7344	10257
TUFT1	155	157	276	444
TULP3	380	326	416	656
TULP4	551	463	515	853
TUSC1	85	90	104	154
TUSC2	195	175	221	268
TUSC3	826	811	1360	1992
TUT1	180	158	200	318
TUT4	2610	2418	2733	4462
TUT7	1178	1108	1575	2288
TVP23B	276	267	373	491
TWF1	377	366	782	1001
TWF2	364	365	459	674
TWISTNB	730	685	1107	1476
TWNK	893	693	1030	1575
TWSG1	271	258	394	553
TXLNA	2946	2804	4165	6053
TXLNG	1300	1322	1968	2599
TXN	6250	6036	8554	11578
TXN2	320	307	524	657
TXNDC11	577	477	867	1294
TXNDC12	443	434	701	930
TXNDC15	441	422	603	828
TXNDC16	733	652	965	1474
TXNDC17	942	871	1295	1928
TXNDC5	3749	3434	5035	7513
TXNDC9	479	376	689	948
TXNIP	166	143	209	299
TXNL1	627	575	1010	1492
TXNL4A	785	715	1253	1924
TXNL4B	160	124	162	217
TXNRD1	3349	3298	4859	6845
TXNRD2	511	538	743	1014
TXNRD3	620	603	708	1106
TYK2	1109	924	1602	2257
TYMP	80	73	90	132
TYMS	1406	1173	1286	2401
TYRO3	390	350	554	825
TYSND1	283	251	367	565
TYW1	480	438	650	880
TYW1B	81	85	114	181
TYW3	727	751	1111	1497
TYW5	212	177	257	381
U2AF1L4	40	36	82	82
U2AF2	3886	3747	6431	8941
U2SURP	10807	10549	15492	22075
UACA	1698	1696	2336	2827
UAP1	1771	1650	2829	3985
UAP1L1	96	92	86	117
UBA1	9603	8367	13686	20250
UBA2	4105	3738	6353	8819
UBA3	1546	1556	2421	3403
UBA5	905	908	1254	1729
UBA52	7617	6651	12616	17994
UBA6	2685	2412	4027	5852
UBAC1	745	669	1125	1518
UBAC2	387	353	660	872
UBALD1	69	58	93	149
UBALD2	48	27	79	95
UBAP1	615	526	900	1332
UBAP2	1247	1015	1693	2601
UBAP2L	4505	3522	5519	8657
UBASH3B	54	40	93	150
UBB	10138	10273	14971	19677
UBC	7201	6627	13351	19460
UBE2A	440	397	844	1237
UBE2B	154	167	286	319
UBE2C	1558	1235	2655	3653
UBE2D1	142	160	329	483
UBE2D2	751	737	1090	1577
UBE2D3	881	698	1643	2294
UBE2D4	69	58	87	118
UBE2E1	1239	1014	2273	3299
UBE2E2	323	247	359	629
UBE2E3	408	340	518	798
UBE2F	109	70	200	238
UBE2G1	473	460	597	949
UBE2G2	833	836	917	1374
UBE2H	160	162	187	260
UBE2I	926	903	1611	2135
UBE2J1	583	587	1051	1374
UBE2J2	533	437	775	1143
UBE2K	529	470	587	892
UBE2L3	729	580	1166	1621
UBE2M	804	627	1403	1826
UBE2N	855	857	1289	1863
UBE2O	1993	1526	1795	3046
UBE2Q1	1097	986	1491	2290
UBE2Q2	530	467	750	1010
UBE2R2	463	441	531	784
UBE2S	481	446	783	983
UBE2T	1262	1121	2324	3101
UBE2V2	601	621	921	1277
UBE2Z	487	481	613	946
UBE3A	2178	2196	2887	4313
UBE3B	733	570	867	1354
UBE3C	3650	3191	5123	7752
UBE3D	468	419	584	936
UBE4A	2451	2120	3644	5061
UBE4B	1429	1210	1639	2529
UBFD1	567	542	736	1111
UBIAD1	294	259	505	713
UBL3	111	125	216	287
UBL4A	490	447	694	928
UBL5	907	846	1508	1977
UBL7	873	791	1552	2219
UBLCP1	633	585	659	1032
UBN1	1341	1219	1557	2515
UBN2	757	686	719	1296
UBOX5	142	92	132	204
UBP1	1820	1569	2313	3623
UBQLN1	3046	2579	4353	7070
UBQLN2	684	507	683	1114
UBQLN4	371	319	502	731
UBR1	1689	1507	2250	3179
UBR2	2372	2107	3185	4780
UBR3	2648	2421	3632	5231
UBR4	10568	8911	9898	17783
UBR5	7057	6268	8347	12898
UBR7	833	828	1039	1434
UBTD1	50	67	77	126
UBTD2	354	315	454	786
UBTF	3040	2865	3756	5035
UBXN1	929	992	1469	1881
UBXN11	333	359	509	639
UBXN2A	380	358	594	788
UBXN2B	330	306	412	575
UBXN4	1167	1112	1632	2207
UBXN6	552	444	846	1176
UBXN7	502	450	513	833
UBXN8	368	365	607	884
UCHL1	2976	2816	4117	5649
UCHL3	1055	1012	1580	2290
UCHL5	2021	1945	2569	3764
UCK1	439	414	546	768
UCK2	1659	1620	2225	3239
UCKL1	456	363	757	1110
UCP2	174	122	119	224
UEVLD	240	138	342	476
UFC1	879	854	1440	1751
UFD1	1179	1101	2032	2726
UFL1	994	956	1641	2079
UFM1	227	219	319	372
UFSP1	50	39	73	95
UFSP2	324	292	520	760
UGCG	368	308	558	852
UGDH	486	517	629	870
UGGT1	3370	3129	4305	6517
UGGT2	1665	1575	2066	3246
UGP2	776	726	1136	1581
UGT8	374	336	518	749
UHMK1	1145	949	1598	2191
UHRF1	1401	1312	1697	2345
UHRF1BP1	959	854	1111	1726
UHRF1BP1L	1561	1405	2089	3101
UHRF2	900	773	1081	1432
UIMC1	1531	1555	1921	2877
ULBP3	138	132	188	310
ULK1	202	147	179	312
ULK2	208	161	310	497
ULK3	879	789	1340	1809
ULK4	525	504	615	1007
UMAD1	79	76	94	185
UMPS	1752	1567	2718	3828
UNC119	150	142	266	406
UNC119B	289	260	414	579
UNC13B	1786	1537	2376	3603
UNC45A	2278	2283	3270	4303
UNC50	510	489	771	1140
UNC5B	228	199	254	411
UNC5C	187	138	230	348
UNC93B1	102	75	170	226
UNCX	130	132	145	208
UNG	1388	1234	2528	3541
UNK	381	262	467	693
UNKL	151	175	207	291
UPF1	1890	1531	2090	3660
UPF2	1757	1670	2314	3077
UPF3A	119	85	131	171
UPF3B	988	1090	1244	1291
UPK3BL2	47	49	74	114
UPP1	101	105	163	228
UPRT	205	216	338	501
UQCC1	491	501	805	1256
UQCC2	673	581	1167	1578
UQCC3	173	140	205	317
UQCR10	782	641	1549	2155
UQCRB	2253	2284	3253	4618
UQCRC1	4325	3889	6818	9461
UQCRC2	3624	3010	6297	9109
UQCRFS1	1235	1230	1897	2800
UQCRH	1495	1576	1972	2740
UQCRQ	1903	1747	2654	3643
URB1	3988	3454	4514	7473
URB2	4100	3644	5866	8720
URGCP	758	653	992	1513
URI1	2945	2930	4392	6140
URM1	185	151	281	407
UROD	1408	1239	2204	2909
UROS	941	905	1382	2078
USB1	246	206	163	311
USE1	160	165	263	318
USF1	640	542	1055	1476
USF2	499	489	871	1319
USF3	878	665	907	1532
USO1	2893	2741	4673	6533
USP1	7497	7123	11398	16007
USP10	2431	2107	3640	5167
USP11	1852	1568	2479	3647
USP12	260	252	385	631
USP13	660	660	695	1058
USP14	1549	1264	1225	2201
USP15	2306	2217	3277	4659
USP16	3402	3043	5358	7367
USP18	181	152	227	254
USP19	2417	2336	3354	4899
USP2	77	87	86	124
USP20	324	283	388	622
USP21	427	403	503	779
USP22	4940	4129	6784	10271
USP24	7988	7485	10964	15941
USP25	1902	1754	2705	4021
USP27X	60	56	71	96
USP28	1604	1365	2343	3266
USP3	488	396	643	883
USP30	195	161	309	429
USP31	527	427	535	847
USP32	1009	892	1207	1869
USP33	3302	2954	5087	7098
USP34	7060	6186	8281	13151
USP35	112	102	120	188
USP36	1087	916	1002	1811
USP37	1229	1069	1596	2442
USP38	1731	1457	2662	3783
USP39	1698	1549	2682	3940
USP4	691	639	749	1222
USP40	705	720	939	1312
USP42	392	329	372	591
USP43	80	75	123	179
USP44	134	128	214	286
USP45	747	730	955	1407
USP46	427	435	651	938
USP47	2795	2813	4217	5519
USP48	2309	2219	2788	4051
USP49	155	132	162	254
USP5	2184	2158	3324	4654
USP51	61	53	102	121
USP53	1141	1126	1632	2390
USP54	1125	956	1269	2102
USP6NL	417	369	594	845
USP7	4035	3979	5271	7864
USP8	1197	1094	1581	2384
USP9X	17599	15853	23476	35880
USPL1	1090	923	1343	2137
UST	247	212	420	569
UTP11	1255	1248	2080	2941
UTP14A	2411	2488	3655	5306
UTP14C	625	575	748	1117
UTP15	1261	1086	1877	2683
UTP18	2721	2575	3452	4836
UTP20	6388	5832	8628	13137
UTP23	353	282	552	781
UTP25	1250	1195	1985	2948
UTP3	1031	970	1291	1705
UTP4	1347	1222	1571	2483
UTP6	1850	1863	2645	3807
UTRN	4115	3858	5141	7553
UVRAG	503	474	668	925
UVSSA	260	235	201	357
UXS1	461	438	562	901
UXT	558	437	1020	1496
VAC14	669	540	679	1226
VAMP3	286	230	573	810
VAMP4	82	57	76	127
VAMP7	981	850	1641	2219
VAMP8	90	89	110	176
VANGL1	337	283	526	662
VANGL2	147	71	126	185
VAPA	1201	1182	1639	2522
VAPB	402	326	481	684
VARS	2998	2544	3269	5091
VARS2	745	739	1177	1707
VASH1	169	177	194	298
VASH2	71	68	79	108
VASP	221	211	293	401
VAT1	678	571	819	1165
VAV1	65	48	100	162
VAV2	380	282	477	678
VAV3	96	90	147	214
VBP1	2599	2457	3803	5128
VCAN	2738	2311	3091	5067
VCL	2856	2653	4177	6181
VCP	10826	10286	15878	22546
VCPIP1	900	816	948	1616
VCPKMT	136	114	138	193
VDAC1	1482	1362	2897	4196
VDAC2	876	783	1333	1907
VDAC3	2753	2589	4427	6350
VEGFA	182	172	282	374
VEGFB	72	72	72	135
VEZF1	268	245	473	661
VEZT	1482	1331	2296	3237
VGLL4	169	142	276	354
VHL	688	750	809	1148
VILL	101	113	161	214
VIM	9772	8859	12352	19225
VIPAS39	244	248	378	559
VIPR1	54	41	71	112
VIRMA	3253	2754	4580	6567
VKORC1L1	122	101	178	247
VLDLR	63	57	56	111
VMA21	348	352	602	866
VMP1	865	810	1241	1812
VPS11	751	633	1165	1628
VPS13A	5909	5640	7166	10829
VPS13B	2621	2307	3089	4757
VPS13C	3682	3452	4597	6916
VPS13D	3868	3447	4213	6881
VPS16	733	620	1138	1585
VPS18	581	502	731	1063
VPS25	792	669	1345	1963
VPS26A	926	887	1036	1488
VPS26B	381	381	500	782
VPS26C	333	306	571	916
VPS28	398	374	502	700
VPS29	901	785	1268	1808
VPS33A	260	253	329	511
VPS35	3303	3133	4856	6951
VPS35L	886	734	1262	1870
VPS36	724	704	918	1356
VPS37A	303	269	464	679
VPS37B	131	110	159	200
VPS37C	143	143	182	240
VPS39	678	539	831	1291
VPS41	1489	1512	2054	2965
VPS45	1363	1256	1935	2657
VPS4A	174	196	288	434
VPS4B	591	500	816	1177
VPS50	976	900	1436	2105
VPS51	1160	1078	1808	2541
VPS52	824	728	1171	1574
VPS53	771	627	801	1250
VPS54	1213	1159	1788	2751
VPS72	1100	1059	1879	2493
VPS8	1053	887	1434	2054
VPS9D1	333	210	200	481
VRK1	2295	2169	3497	4920
VRK2	1079	990	1623	2320
VRK3	455	392	612	1013
VSIG10	105	82	138	199
VTA1	885	814	1572	2189
VTI1A	400	329	438	727
VTI1B	793	692	1292	1852
VWA8	1795	1581	2019	3239
VWDE	641	613	749	1056
WAC	1296	949	2131	3137
WAPL	4002	3805	5464	7828
WARS	1689	1434	2764	4112
WARS2	576	522	859	1294
WASF1	753	626	788	1231
WASF2	343	256	347	570
WASF3	339	289	424	594
WASHC2A	481	456	620	906
WASHC2C	397	412	553	820
WASHC3	185	140	336	425
WASHC4	1829	1779	2832	4099
WASHC5	1747	1510	2796	3992
WASL	339	273	425	616
WBP1	183	157	289	453
WBP11	1243	1120	1932	2934
WBP1L	79	92	131	191
WBP2	270	221	339	577
WBP4	354	298	433	631
WDCP	734	615	1071	1560
WDFY1	322	300	507	754
WDFY2	146	137	139	241
WDFY3	3159	2809	3999	6347
WDHD1	1933	1667	2494	3605
WDPCP	235	215	325	449
WDR1	1948	1801	3353	4263
WDR11	2257	2006	3296	4681
WDR12	1776	1717	2574	3628
WDR13	404	358	733	960
WDR17	486	474	584	865
WDR18	706	668	1164	1559
WDR19	996	833	1268	1872
WDR20	411	330	538	865
WDR24	348	315	361	606
WDR25	166	152	236	367
WDR26	2752	2534	2497	4513
WDR27	479	418	565	834
WDR3	4737	4494	7023	10003
WDR33	3201	2655	4316	6528
WDR34	1483	1248	2213	3223
WDR35	1545	1351	1880	2858
WDR36	2683	2357	3949	5653
WDR37	346	300	398	541
WDR4	727	666	682	1125
WDR41	1349	1276	1632	2459
WDR43	5642	5058	8474	11700
WDR44	1389	1339	1701	2707
WDR45	278	209	412	549
WDR45B	912	739	1494	2216
WDR46	1529	1457	2507	3345
WDR47	529	494	934	1412
WDR48	1926	1673	2755	4034
WDR5	1293	1228	1754	2404
WDR53	154	135	201	320
WDR54	407	393	692	945
WDR55	520	495	627	906
WDR59	1095	915	1166	1833
WDR5B	131	100	170	282
WDR6	3964	3496	5556	7923
WDR60	521	486	648	849
WDR61	1666	1624	2421	3525
WDR62	1129	993	1235	1981
WDR63	52	30	51	92
WDR66	47	51	51	71
WDR7	1012	901	1313	1900
WDR70	1157	1075	1567	2237
WDR73	1155	980	1580	2197
WDR74	880	789	1211	1794
WDR75	2885	2750	4211	6138
WDR76	980	949	1534	2029
WDR77	2517	2320	4064	5519
WDR78	67	47	94	162
WDR81	659	643	746	1166
WDR82	1322	1037	2030	3015
WDR83	214	246	302	434
WDR83OS	581	559	848	1195
WDR89	478	446	590	796
WDR90	829	676	1019	1559
WDR91	351	278	455	683
WDR92	244	254	397	536
WDSUB1	212	201	245	376
WDTC1	413	311	402	743
WDYHV1	100	69	134	218
WEE1	964	934	1069	1651
WFS1	307	246	403	560
WHAMM	314	282	356	542
WHRN	129	99	110	174
WIPF1	61	38	100	115
WIPF2	56	50	73	98
WIPI1	73	58	87	129
WIPI2	968	899	1499	2035
WIZ	571	386	428	893
WLS	1965	1610	2582	3855
WNK1	4952	3857	4717	8584
WNK2	678	531	366	908
WNK3	806	723	1156	1640
WNK4	72	48	70	95
WNT5A	144	121	139	216
WRAP53	678	579	942	1344
WRAP73	562	529	914	1268
WRN	1470	1310	1839	2772
WRNIP1	1665	1523	2219	3472
WSB1	650	666	905	1291
WSB2	512	437	632	1007
WSCD1	112	93	161	215
WT1	51	45	55	83
WTAP	1559	1444	2290	3390
WTIP	35	38	45	85
WWC1	701	639	946	1309
WWC2	988	938	1373	2061
WWOX	346	362	463	711
WWP1	971	943	1086	1620
WWP2	479	391	599	927
WWTR1	73	41	108	154
XAB2	628	507	654	1092
XBP1	1532	1484	2228	3202
XIAP	817	763	936	1440
XK	54	57	86	114
XKR8	101	67	156	180
XPA	439	425	537	826
XPC	1374	1353	1799	2446
XPNPEP1	1361	1175	2202	3045
XPNPEP3	669	539	684	1069
XPO1	12741	11875	18186	25727
XPO4	2178	1884	2912	4415
XPO5	5345	4525	6807	10226
XPO6	4115	3652	5368	8352
XPO7	2165	1849	3036	4717
XPOT	4436	3962	6911	10165
XPR1	937	842	1382	1959
XRCC1	677	578	883	1300
XRCC2	601	604	766	1092
XRCC3	467	425	602	892
XRCC4	284	288	354	526
XRCC5	15880	15002	24657	34214
XRCC6	11803	11441	19364	26984
XRN1	1367	1314	1832	2765
XRN2	5075	4658	7827	11010
XRRA1	288	261	302	510
XXYLT1	174	166	262	379
XYLB	1009	815	942	1515
XYLT2	371	326	489	722
YAE1	373	355	466	710
YAF2	215	186	238	368
YAP1	419	391	559	803
YARS	5368	5167	6913	10258
YARS2	906	842	1485	2164
YBEY	177	152	268	413
YBX1	4833	4356	7891	10773
YBX3	2708	2892	3236	4758
YDJC	1012	904	1245	1865
YEATS2	1213	1000	1427	2264
YEATS4	723	758	1110	1577
YES1	835	831	1287	1848
YIF1A	634	589	1219	1795
YIF1B	427	309	850	1111
YIPF1	251	207	397	556
YIPF2	330	279	517	633
YIPF3	463	406	836	1159
YIPF4	563	466	927	1267
YIPF5	514	430	880	1215
YIPF6	411	428	682	986
YJU2	279	318	517	728
YKT6	610	599	924	1351
YLPM1	3379	2786	2813	5385
YME1L1	3527	3197	5311	7674
YOD1	827	757	1108	1661
YPEL5	91	92	123	203
YRDC	579	510	825	1259
YTHDC1	2053	1939	3158	4123
YTHDC2	3190	2971	4069	6029
YTHDF1	926	798	1241	1736
YTHDF2	2695	2219	4004	5764
YTHDF3	1180	1017	1665	2457
YWHAB	2239	2056	2803	4306
YWHAE	6641	6159	7923	11695
YWHAG	1494	1536	1933	2837
YWHAH	1389	1252	2049	2717
YWHAQ	3582	3565	5170	7459
YWHAZ	1173	1030	1466	2083
YY1	1357	1315	1865	2787
YY1AP1	930	791	1173	1770
YY2	106	92	117	181
ZACN	418	365	716	966
ZADH2	392	337	500	729
ZBBX	41	55	46	65
ZBED1	405	347	547	765
ZBED4	811	751	903	1438
ZBED5	1497	1416	2018	3106
ZBED6	1189	1106	1370	2131
ZBED6CL	65	64	99	121
ZBED8	248	186	316	491
ZBED9	483	464	844	1150
ZBTB1	778	730	1167	1714
ZBTB10	1807	1643	2419	3553
ZBTB11	2237	2000	2698	4349
ZBTB12	141	139	152	204
ZBTB14	217	240	278	430
ZBTB17	367	325	578	764
ZBTB18	829	777	972	1440
ZBTB2	456	382	680	1038
ZBTB21	602	561	681	1130
ZBTB22	151	138	240	294
ZBTB24	806	653	1216	1771
ZBTB25	103	100	157	211
ZBTB26	174	178	241	335
ZBTB3	134	129	221	295
ZBTB33	1249	1091	1925	2683
ZBTB34	254	288	308	506
ZBTB37	244	201	323	471
ZBTB38	463	381	608	897
ZBTB39	403	341	503	754
ZBTB4	119	94	131	210
ZBTB40	1241	1139	1559	2264
ZBTB41	564	551	765	1072
ZBTB43	274	256	403	607
ZBTB44	873	728	1041	1602
ZBTB45	72	52	71	101
ZBTB46	75	73	128	165
ZBTB47	231	217	257	413
ZBTB48	399	403	533	777
ZBTB49	124	134	178	298
ZBTB5	487	427	497	878
ZBTB6	338	296	528	757
ZBTB7A	204	146	156	276
ZBTB7B	92	78	109	138
ZBTB8A	264	217	347	497
ZBTB8OS	523	498	945	1221
ZBTB9	191	169	231	383
ZC2HC1A	99	98	137	202
ZC3H10	127	109	140	202
ZC3H12A	68	45	75	131
ZC3H12B	102	101	113	170
ZC3H12C	282	247	370	591
ZC3H13	2679	2604	3447	4400
ZC3H14	2915	2642	4328	6395
ZC3H15	3515	3653	4898	6575
ZC3H18	968	872	961	1501
ZC3H3	277	203	276	500
ZC3H4	982	941	797	1391
ZC3H6	113	115	184	297
ZC3H7A	2031	1945	2012	3251
ZC3H7B	1185	987	1759	2635
ZC3H8	401	383	525	756
ZC3HAV1	1426	1141	1739	2623
ZC3HAV1L	166	134	177	282
ZC3HC1	714	727	985	1401
ZC4H2	150	117	157	262
ZCCHC10	189	192	337	517
ZCCHC12	928	926	1305	1813
ZCCHC14	642	525	582	1018
ZCCHC17	723	643	1208	1613
ZCCHC2	246	217	360	578
ZCCHC24	52	39	79	105
ZCCHC3	302	337	359	450
ZCCHC4	252	197	356	431
ZCCHC7	591	571	759	1093
ZCCHC8	744	620	971	1320
ZCCHC9	581	554	913	1166
ZCRB1	782	709	1140	1717
ZCWPW1	53	33	85	106
ZDBF2	2421	2391	2853	4080
ZDHHC1	56	39	75	114
ZDHHC12	177	134	273	323
ZDHHC13	536	444	861	1286
ZDHHC14	68	63	117	178
ZDHHC16	520	454	921	1284
ZDHHC17	803	680	1088	1566
ZDHHC18	160	133	244	384
ZDHHC2	353	315	555	877
ZDHHC20	489	444	835	1175
ZDHHC21	137	140	152	240
ZDHHC23	215	197	259	356
ZDHHC24	73	52	86	146
ZDHHC3	846	768	1209	1707
ZDHHC4	487	412	755	1070
ZDHHC5	843	651	1305	1871
ZDHHC6	814	728	1186	1660
ZDHHC7	574	481	715	988
ZDHHC8	341	294	357	561
ZDHHC9	380	315	522	688
ZEB1	437	354	774	1107
ZEB2	364	328	481	665
ZER1	516	391	704	1053
ZFAND1	653	614	1058	1524
ZFAND2A	136	128	182	276
ZFAND2B	244	221	395	535
ZFAND3	82	81	106	156
ZFAND4	419	377	529	861
ZFAND5	512	438	630	969
ZFAND6	511	422	950	1404
ZFAT	472	432	747	1046
ZFC3H1	1976	1825	2112	3236
ZFHX2	86	62	47	141
ZFHX3	626	515	429	928
ZFHX4	2683	2143	2457	4367
ZFP1	356	324	455	572
ZFP14	101	69	98	123
ZFP28	86	80	111	141
ZFP30	337	298	379	595
ZFP36L1	70	56	64	79
ZFP36L2	114	78	114	208
ZFP37	134	105	144	215
ZFP62	791	707	981	1437
ZFP64	644	526	760	1115
ZFP69	193	154	290	370
ZFP69B	107	97	77	157
ZFP90	471	413	550	803
ZFP91	246	228	256	372
ZFPL1	191	156	306	447
ZFPM2	106	105	128	211
ZFR	3989	3557	6181	8609
ZFX	3003	2538	3823	5762
ZFYVE1	182	174	202	343
ZFYVE16	2351	2142	3413	4893
ZFYVE19	202	214	322	465
ZFYVE21	163	181	257	319
ZFYVE26	1656	1365	1839	2925
ZFYVE27	292	252	383	607
ZFYVE28	73	52	69	103
ZFYVE9	1605	1506	1962	3058
ZGPAT	52	66	86	130
ZGRF1	1928	1770	2604	3725
ZHX1	1647	1592	2451	3309
ZHX2	246	166	257	430
ZHX3	489	424	591	883
ZIC2	453	376	577	1016
ZIC3	178	171	281	448
ZIC5	402	294	590	861
ZKSCAN1	788	674	1045	1567
ZKSCAN2	703	586	844	1408
ZKSCAN3	214	214	188	353
ZKSCAN4	263	262	349	493
ZKSCAN5	734	558	923	1412
ZKSCAN8	1051	910	1243	2139
ZMAT2	837	915	1358	1794
ZMAT3	93	80	121	184
ZMAT5	160	158	239	366
ZMIZ1	169	104	80	208
ZMIZ2	268	216	229	477
ZMPSTE24	1649	1504	2622	3639
ZMYM1	1616	1448	2154	3192
ZMYM2	2064	1778	2660	3976
ZMYM3	1126	939	1302	1994
ZMYM4	3289	2860	4332	6616
ZMYM5	311	272	405	574
ZMYM6	227	229	363	539
ZMYND11	751	739	1125	1674
ZMYND19	548	496	819	1065
ZMYND8	874	744	892	1402
ZNF10	70	70	114	181
ZNF100	439	357	641	971
ZNF101	213	198	297	451
ZNF106	2530	2330	3240	4854
ZNF107	641	626	857	1170
ZNF112	156	116	229	367
ZNF117	162	159	216	302
ZNF12	730	669	928	1310
ZNF121	1297	1170	1791	2636
ZNF124	661	607	916	1385
ZNF131	904	870	1208	1855
ZNF132	62	46	53	80
ZNF133	372	345	486	656
ZNF134	281	243	412	643
ZNF136	180	136	246	354
ZNF138	265	227	346	502
ZNF14	227	158	295	472
ZNF140	281	210	368	536
ZNF142	1171	996	918	1750
ZNF143	528	459	796	1227
ZNF146	2038	1874	2907	4217
ZNF148	1067	980	1614	2256
ZNF155	89	92	116	194
ZNF16	304	244	389	630
ZNF160	120	89	173	211
ZNF165	234	207	258	401
ZNF169	152	151	141	208
ZNF17	229	199	340	460
ZNF174	131	98	190	303
ZNF175	266	222	314	513
ZNF18	187	190	303	432
ZNF180	482	475	674	1104
ZNF181	114	111	187	272
ZNF182	323	347	394	567
ZNF184	558	483	829	1210
ZNF185	51	38	57	73
ZNF189	720	580	940	1354
ZNF19	55	63	76	112
ZNF195	972	913	1405	2065
ZNF197	681	600	886	1241
ZNF2	149	98	173	248
ZNF200	246	227	277	508
ZNF202	439	369	545	773
ZNF205	288	273	475	691
ZNF207	3174	2769	5911	8146
ZNF211	268	250	394	545
ZNF212	215	176	270	323
ZNF213	101	80	103	148
ZNF214	133	121	177	250
ZNF215	416	358	502	740
ZNF217	382	344	448	619
ZNF219	146	139	180	245
ZNF22	227	158	382	523
ZNF221	105	80	99	155
ZNF222	72	88	127	171
ZNF224	402	387	561	876
ZNF225	153	162	218	310
ZNF226	311	235	459	687
ZNF227	491	396	634	961
ZNF23	420	384	630	894
ZNF230	95	103	120	200
ZNF232	221	177	286	457
ZNF234	210	147	243	392
ZNF235	252	192	233	413
ZNF236	795	680	1009	1598
ZNF239	204	154	289	379
ZNF24	1097	1047	1816	2660
ZNF248	168	151	160	290
ZNF25	44	52	78	125
ZNF250	198	195	215	344
ZNF251	501	525	641	950
ZNF254	236	231	372	580
ZNF256	154	105	190	280
ZNF26	267	190	336	513
ZNF260	260	275	351	541
ZNF263	631	613	882	1212
ZNF264	359	332	425	707
ZNF266	545	557	687	1067
ZNF267	869	813	1333	1827
ZNF268	637	522	973	1356
ZNF273	216	158	316	455
ZNF274	254	280	450	638
ZNF275	337	271	332	540
ZNF276	742	601	701	1190
ZNF277	570	481	727	982
ZNF28	155	138	255	386
ZNF280B	289	230	317	514
ZNF280C	782	651	1211	1836
ZNF280D	108	95	159	255
