	ribo_untr_a	ribo_untr_b	ribo_tmisrib_a	ribo_tmisrib_b	untr_a_hek	untr_b_hek	tmisrib_a_hek	tmisrib_b_hek
STXBP5L	53	63	32	65	191	229	252	413
STYX	178	151	57	120	165	176	258	384
STYXL1	350	380	150	257	318	312	530	772
SUB1	2778	3098	1192	2343	2814	2978	3877	5905
SUCLA2	1147	1393	523	952	1138	1151	1670	2457
SUCLG1	1623	1836	733	1377	1230	1196	2127	3094
SUCLG2	282	291	117	197	541	556	828	1194
SUCO	280	283	163	284	1438	1296	2282	3281
SUDS3	247	275	108	169	497	422	649	950
SUFU	560	593	207	386	149	105	131	216
SUGCT	36	32	14	35	198	180	267	335
SUGP1	340	523	174	330	544	483	782	1105
SUGP2	959	1144	512	815	2640	2318	3324	5075
SUGT1	910	1167	382	809	1147	1102	1782	2492
SULF1	25	24	14	28	132	125	186	261
SULF2	790	1147	586	948	385	375	636	925
SULT4A1	55	64	22	31	75	71	81	126
SUMF1	110	137	57	87	306	294	373	577
SUMF2	566	657	305	515	1065	983	1316	2098
SUMO1	371	356	148	310	286	294	507	648
SUMO2	455	619	146	322	599	629	999	1339
SUMO3	326	424	157	290	639	640	1084	1408
SUN1	1546	1801	787	1374	1394	1182	1846	2775
SUN2	833	1137	424	721	712	603	859	1312
SUOX	171	213	90	136	264	238	314	527
SUPT16H	3974	4941	2047	3908	9320	9068	13511	18317
SUPT20H	1922	2072	762	1468	1028	916	1492	2090
SUPT3H	200	241	91	233	191	177	231	388
SUPT4H1	591	944	310	552	444	438	694	887
SUPT5H	3773	4891	1897	3418	1695	1559	2476	3608
SUPT6H	1895	2508	984	1702	2718	2431	3063	4591
SUPT7L	433	501	219	371	595	587	892	1313
SUPV3L1	1333	1337	597	1050	1727	1590	2420	3575
SURF1	290	319	117	193	259	239	328	522
SURF2	372	560	158	348	458	455	649	904
SURF4	2348	3063	1200	1896	945	799	1738	2288
SURF6	698	1027	316	576	522	639	666	835
SUSD1	123	175	67	111	238	178	301	433
SUSD5	213	320	139	270	447	346	529	811
SUV39H1	505	654	254	418	346	332	519	763
SUV39H2	474	514	173	335	953	890	1320	1825
SUZ12	797	921	357	634	1272	1077	1564	2325
SV2A	734	905	387	635	191	151	184	282
SVBP	88	122	54	85	89	97	171	255
SVEP1	202	215	113	192	64	68	82	134
SVIL	339	502	211	324	287	259	352	540
SVIP	99	87	52	83	214	184	295	451
SWAP70	496	615	285	437	434	417	565	722
SWI5	171	235	73	152	168	151	333	463
SWSAP1	113	168	59	115	56	54	107	124
SWT1	85	73	27	83	227	172	297	406
SYAP1	2906	3340	1322	2267	1900	1863	2806	4055
SYBU	127	205	68	110	294	253	382	580
SYCP2	2	3	0	1	104	115	166	224
SYCP2L	123	149	67	116	335	309	351	564
SYCP3	3	2	2	9	102	77	156	210
SYDE1	297	356	113	230	238	229	335	407
SYDE2	319	324	178	284	746	747	1021	1441
SYF2	975	1389	508	948	595	635	816	1068
SYK	223	278	112	183	333	356	466	692
SYMPK	917	1096	431	775	1766	1531	1834	3065
SYN2	160	204	81	133	97	84	107	211
SYNC	4	17	7	7	219	163	283	415
SYNCRIP	3730	4286	1717	3174	4406	4307	5564	7866
SYNE1	782	811	398	685	862	746	1028	1607
SYNE2	963	1296	625	1030	5844	5570	7344	10782
SYNE3	88	141	42	61	50	53	45	96
SYNGAP1	40	47	13	28	101	74	61	142
SYNGR1	369	425	188	319	155	119	205	244
SYNGR2	478	606	219	373	313	231	519	720
SYNJ1	412	528	186	277	606	564	593	1097
SYNJ2	294	374	125	239	410	351	446	750
SYNJ2BP	62	91	38	50	63	65	113	133
SYNM	39	34	10	29	231	228	292	440
SYNRG	788	897	372	659	655	554	659	1113
SYP	55	81	30	51	92	90	160	214
SYPL1	2123	2568	1067	1931	479	365	659	884
SYS1	72	121	54	70	37	35	86	153
SYT1	138	132	58	99	95	97	150	204
SYT14	94	78	43	79	40	33	60	95
SYTL4	58	76	25	55	141	130	166	235
SYTL5	85	68	30	65	83	67	135	183
SYVN1	471	708	252	415	206	178	199	393
SZRD1	381	572	173	397	337	372	495	624
SZT2	369	371	242	341	897	715	738	1457
TAB1	454	531	220	342	462	395	555	815
TAB2	650	687	290	550	588	537	892	1292
TAB3	120	136	64	100	231	221	358	490
TACC1	759	913	332	638	564	458	713	1079
TACC2	247	244	122	177	92	96	97	139
TACC3	2856	3824	1349	2525	2539	2356	2573	4112
TACO1	1123	1177	433	869	594	582	818	1255
TADA1	486	548	183	386	512	462	723	1043
TADA2A	246	283	98	195	332	256	526	742
TADA2B	169	221	67	123	305	286	337	535
TADA3	472	690	224	427	692	635	731	1158
TAF1	510	647	276	440	1765	1569	1750	2866
TAF10	454	670	259	369	508	477	622	919
TAF11	530	566	195	448	748	691	1026	1458
TAF12	169	178	69	134	340	282	541	790
TAF13	366	412	152	299	247	301	325	379
TAF15	3779	4586	1903	3628	1350	1181	1384	2284
TAF1A	165	202	75	126	433	470	505	780
TAF1B	885	1024	419	752	1107	1055	1504	2184
TAF1C	139	216	80	107	446	351	440	721
TAF1D	244	286	123	255	1570	1524	1801	2542
TAF2	890	918	377	709	2770	2354	3898	5858
TAF3	309	415	151	288	389	364	426	664
TAF4	349	391	125	231	370	303	233	504
TAF4B	121	134	45	87	608	484	841	1374
TAF5	497	646	228	381	747	730	1110	1628
TAF5L	242	323	106	202	1149	879	1767	2368
TAF6	699	839	294	521	452	359	457	752
TAF6L	306	439	156	301	518	471	786	1082
TAF7	1844	2088	806	1562	1181	1108	1924	2785
TAF8	379	464	154	305	274	211	436	587
TAF9	486	552	235	431	929	795	1885	2675
TAF9B	791	914	409	711	535	482	843	1309
TAGLN2	3121	4113	1367	2492	1003	1031	1474	1901
TALDO1	3280	3951	1433	2708	2158	2011	3265	4690
TAMM41	466	521	225	389	457	369	410	732
TANC1	713	865	358	612	1320	1080	1624	2345
TANC2	384	416	168	317	667	521	668	1135
TANGO2	101	122	49	81	138	122	165	253
TANGO6	336	408	162	270	977	834	1290	1938
TANK	190	210	90	164	416	349	680	1012
TAOK1	743	847	352	641	1608	1360	2027	2970
TAOK2	445	695	202	410	2025	1771	2552	3592
TAOK3	241	294	98	207	311	319	457	657
TAP1	365	569	212	368	176	148	268	339
TAPBP	327	428	181	282	95	83	85	161
TAPT1	269	326	121	222	316	319	465	655
TARBP1	823	979	430	721	4298	3974	5425	8363
TARBP2	297	347	133	231	493	409	841	1201
TARDBP	375	589	153	282	462	429	939	1096
TARS	7474	8879	3417	6379	7976	7763	12306	16827
TARS2	1484	1726	655	1141	1447	1211	2135	3049
TARSL2	390	447	183	328	956	928	1404	2084
TAS2R13	0	0	0	0	66	67	63	113
TAS2R14	0	3	3	2	108	81	139	205
TAS2R19	0	0	0	0	140	142	198	302
TAS2R20	0	0	0	0	98	82	133	208
TAS2R3	0	0	1	0	49	43	57	80
TAS2R30	1	0	0	0	206	197	172	333
TAS2R31	0	0	0	0	97	105	125	169
TAS2R4	0	0	0	0	48	31	33	73
TAS2R43	1	0	0	0	79	49	55	123
TAS2R46	0	0	0	0	122	123	111	191
TAS2R50	0	0	0	0	67	81	66	130
TASOR	923	967	387	773	4515	4115	5861	8661
TASOR2	2381	2718	1149	2124	10112	9090	13936	20590
TASP1	64	68	33	61	469	418	512	761
TATDN1	335	367	140	281	421	431	687	867
TATDN2	118	162	41	92	254	265	260	430
TATDN3	242	257	124	211	378	319	526	771
TAX1BP1	2095	2063	834	1612	2558	2416	3890	5342
TAX1BP3	252	288	100	210	137	147	242	392
TAZ	147	221	71	128	356	302	457	679
TBC1D1	462	480	191	387	456	422	630	933
TBC1D10A	58	90	21	33	58	51	74	98
TBC1D10B	645	781	264	466	1015	1013	1033	1597
TBC1D12	144	206	65	120	315	301	438	680
TBC1D13	419	563	211	329	312	267	371	512
TBC1D14	236	283	114	193	1138	987	1483	2251
TBC1D15	1794	2035	766	1588	1068	1028	1397	2126
TBC1D16	89	120	37	66	467	467	668	1044
TBC1D17	159	220	81	131	143	120	145	270
TBC1D19	159	165	63	138	150	150	227	359
TBC1D20	224	283	96	192	334	288	429	649
TBC1D22A	289	328	147	240	279	270	312	548
TBC1D22B	165	195	73	147	253	184	271	385
TBC1D23	765	812	297	641	1107	1004	1664	2303
TBC1D24	86	122	46	53	112	105	129	191
TBC1D25	117	155	51	69	162	123	151	252
TBC1D2B	188	232	104	142	737	675	915	1374
TBC1D30	376	386	154	284	213	176	210	330
TBC1D31	397	340	160	322	1073	977	1528	2215
TBC1D32	311	352	144	273	1128	1023	1475	2268
TBC1D4	923	1054	366	774	1891	1755	2445	3533
TBC1D5	395	399	152	290	334	247	446	674
TBC1D7	397	459	185	337	563	541	727	1060
TBC1D8	63	74	35	48	429	362	533	816
TBC1D8B	131	132	56	120	144	127	157	271
TBC1D9	212	245	99	183	549	538	757	1185
TBC1D9B	781	970	352	649	3009	2676	4171	6099
TBCA	1689	2071	680	1563	1097	1206	1516	2141
TBCB	3094	4005	1498	2591	676	613	1172	1526
TBCC	368	513	159	280	283	294	430	562
TBCCD1	108	114	52	83	271	203	433	640
TBCD	1131	1335	571	888	1452	1303	1666	2608
TBCE	1	4	1	0	184	193	242	408
TBCEL	69	75	31	52	104	83	123	207
TBCK	116	162	61	121	556	498	825	1152
TBK1	942	1071	362	741	1053	1053	1566	2286
TBKBP1	162	199	98	126	127	97	135	172
TBL1X	167	173	68	125	556	478	581	928
TBL1XR1	931	972	335	694	971	911	1538	2232
TBL2	390	515	208	386	569	516	820	1230
TBL3	1087	1473	470	848	1016	870	1179	1840
TBP	436	463	194	337	286	244	477	636
TBPL1	289	279	113	190	290	256	477	699
TBRG1	65	91	40	56	437	413	607	820
TBRG4	1178	1381	552	943	1723	1463	2733	3806
TBX1	271	318	121	221	238	207	240	397
TBX18	598	713	231	364	243	205	380	550
TBX2	191	208	76	135	156	130	176	287
TBX20	86	124	42	92	107	84	144	172
TBX3	381	562	199	373	432	390	625	1029
TC2N	358	349	175	335	309	271	405	604
TCAF1	341	482	174	294	427	360	569	743
TCAIM	166	167	69	119	568	529	844	1309
TCEA1	121	214	53	109	353	381	522	725
TCEA2	157	160	94	128	131	126	145	226
TCEAL1	218	294	102	160	256	181	398	528
TCEAL4	688	1013	327	670	1045	955	1789	2027
TCEAL8	379	559	164	376	1026	1022	1223	1693
TCEAL9	353	391	142	294	690	728	1011	1219
TCEANC	32	20	9	12	59	52	100	155
TCEANC2	200	206	97	188	192	206	229	364
TCERG1	2564	2886	1183	2331	3541	3233	4877	6782
TCF12	737	721	304	578	603	481	879	1353
TCF19	186	222	57	123	452	462	678	1004
TCF20	952	1022	452	760	2071	1714	2591	4130
TCF25	663	894	310	504	1562	1342	2203	3240
TCF3	463	611	233	383	787	693	1034	1449
TCF4	545	701	276	455	306	275	460	634
TCF7	239	273	121	187	74	61	74	160
TCF7L2	601	730	302	521	213	194	155	358
TCFL5	41	57	26	35	604	548	825	1179
TCHP	185	243	89	149	225	247	285	422
TCIRG1	45	50	31	36	106	77	152	186
TCOF1	4377	5774	1961	3587	6140	5667	6905	11110
TCP1	6930	8538	2933	5782	14660	14828	22232	31148
TCP11L1	223	196	90	149	531	518	565	899
TCP11L2	339	324	163	262	105	93	122	164
TCTA	80	140	56	76	46	28	72	95
TCTN1	220	276	114	208	469	403	710	1115
TCTN2	216	234	118	223	403	312	508	750
TCTN3	643	766	331	512	1008	840	1521	2145
TDG	1000	1193	491	950	1003	871	1478	2245
TDP1	526	559	256	481	955	858	1385	2140
TDP2	809	954	365	655	860	773	994	1529
TDRD3	353	356	147	303	485	494	827	1107
TDRD6	1	0	1	1	100	85	70	140
TDRD7	528	553	268	453	505	399	710	995
TDRKH	387	492	202	337	313	293	447	617
TEAD1	444	582	226	360	395	329	497	755
TEAD2	84	95	52	58	237	207	326	491
TEAD4	371	409	169	319	335	316	561	887
TEC	90	68	28	44	73	53	70	109
TECPR1	182	256	94	147	326	316	366	548
TECPR2	338	424	150	260	508	406	496	820
TECR	1672	2208	726	1316	366	342	680	778
TECTA	14	11	10	15	51	43	48	75
TEDC1	233	312	111	155	353	348	491	619
TEDC2	279	298	106	228	393	308	518	735
TEF	44	42	24	21	41	42	55	72
TEFM	271	353	120	205	317	272	449	610
TELO2	882	1303	459	762	1006	937	1239	1755
TENM1	2	2	2	2	291	214	328	534
TENM3	714	924	458	815	1225	1060	1397	2329
TENT2	554	536	223	423	742	672	1044	1607
TENT4A	273	409	152	245	592	522	583	1007
TENT4B	354	473	191	329	539	531	831	1266
TENT5A	186	254	92	160	163	129	191	290
TENT5C	245	318	102	198	39	36	91	125
TEP1	140	153	79	127	465	417	446	777
TEPSIN	116	172	63	106	164	174	230	399
TERF1	257	369	113	224	395	434	530	694
TERF2	625	679	231	469	478	388	495	753
TERF2IP	945	1317	461	769	808	805	1187	1648
TERT	4	4	2	5	90	66	111	151
TES	1354	1827	633	1279	595	603	792	1113
TESC	188	223	118	193	58	54	87	144
TESK1	30	54	18	30	171	149	254	335
TESK2	35	35	18	21	90	79	131	194
TET1	371	381	174	355	1767	1500	1700	2850
TET2	198	233	85	179	981	805	1313	1969
TET3	128	215	76	141	475	349	353	714
TEX10	1817	1972	740	1423	2577	2171	3885	5769
TEX14	6	11	3	13	48	46	92	206
TEX15	298	282	130	241	1187	1034	1646	2037
TEX2	276	331	115	214	897	831	1267	1767
TEX261	137	151	59	117	85	52	209	276
TEX264	429	606	237	393	537	455	999	1415
TEX30	285	297	155	226	238	224	377	538
TEX9	144	174	65	153	196	181	282	385
TFAM	2046	2291	821	1750	2241	2222	3212	4464
TFAP2A	559	843	243	474	184	163	186	311
TFAP2C	143	149	58	98	58	36	44	100
TFAP4	286	432	114	245	253	232	382	505
TFB1M	228	226	80	164	691	624	876	1386
TFB2M	369	424	173	313	526	496	791	1034
TFCP2	716	900	349	639	766	544	778	1238
TFDP1	796	959	356	607	1563	1476	2108	3127
TFDP2	500	471	222	357	985	837	1386	2072
TFE3	284	370	123	250	209	168	232	364
TFG	2023	2417	818	1710	1586	1305	2421	3298
TFIP11	853	1154	426	744	1689	1492	2823	3813
TFPI2	437	475	167	332	44	56	72	97
TFPT	173	249	76	155	150	154	204	296
TFRC	1984	2494	1106	1952	4365	4122	6579	9131
TGDS	224	238	88	194	436	408	588	932
TGFB1	379	421	157	309	68	54	70	125
TGFBR1	349	381	181	319	656	618	905	1244
TGFBR2	147	206	85	122	130	98	120	189
TGFBR3	262	338	162	252	511	477	679	966
TGFBRAP1	332	430	176	240	688	589	1001	1495
TGIF1	152	173	59	105	94	86	147	198
TGIF2	162	198	46	101	208	165	315	474
TGOLN2	678	850	329	657	817	732	747	1361
TGS1	610	715	292	540	2132	1937	2751	4271
THADA	1195	1324	613	1115	2982	2743	3724	5409
THAP1	222	271	112	200	145	147	217	333
THAP10	148	200	65	80	56	45	58	104
THAP11	395	483	177	283	315	293	425	561
THAP12	56	69	21	44	606	616	810	1278
THAP2	32	31	11	28	33	33	63	89
THAP3	222	245	63	145	171	177	218	334
THAP4	686	927	311	647	992	863	1415	2126
THAP5	322	339	109	256	433	391	663	959
THAP6	134	133	51	94	201	188	221	317
THAP7	252	298	102	182	533	444	899	1229
THAP9	126	134	56	124	310	300	499	720
THBS3	13	28	15	25	140	111	150	254
THBS4	165	191	84	152	46	49	68	98
THEM4	134	166	75	149	171	141	259	341
THEMIS2	27	31	8	22	71	91	139	175
THG1L	237	369	132	238	362	352	502	750
THNSL1	434	520	187	358	455	444	701	999
THOC1	624	855	305	581	1209	1134	1741	2497
THOC2	2728	3443	1387	2685	7953	7536	11575	15256
THOC3	212	256	73	154	246	256	403	575
THOC5	1077	1279	494	799	2047	1918	2875	4228
THOC6	350	506	164	302	840	771	1249	1711
THOC7	817	864	291	612	1239	1201	1643	2409
THOP1	1027	1347	494	909	1860	1786	2912	4046
THRA	93	97	45	44	153	153	218	302
THRAP3	2877	3575	1435	2736	5390	4773	8417	11728
THRB	102	143	57	92	100	78	139	202
THSD1	41	42	22	25	71	43	75	128
THSD4	37	63	25	54	52	52	68	114
THTPA	95	125	37	75	113	112	173	235
THUMPD1	318	350	167	310	663	638	1133	1579
THUMPD2	396	372	147	330	839	740	1138	1636
THUMPD3	1147	1169	519	917	1639	1662	2346	3407
THYN1	486	458	173	337	547	444	844	1187
TIA1	628	770	297	546	1135	1006	1802	2534
TIAL1	1540	1836	635	1199	1678	1589	1529	2659
TIAM1	387	486	236	356	1767	1485	2393	3676
TIAM2	119	124	66	110	271	234	299	484
TICRR	738	853	323	604	2930	2564	2731	4628
TIFA	173	141	65	115	93	88	119	155
TIGAR	692	817	341	649	355	393	507	768
TIGD1	104	77	34	66	246	260	344	502
TIGD2	129	164	57	95	222	244	317	469
TIGD5	210	284	109	185	231	199	248	397
TIGD6	130	152	62	111	100	93	171	249
TIGD7	7	9	3	6	115	109	148	216
TIMELESS	1766	2164	909	1592	2492	2388	3079	4477
TIMM10	441	698	274	392	576	517	642	916
TIMM13	1462	2129	692	1225	827	846	1060	1429
TIMM17A	947	1040	398	734	1253	1243	2430	3255
TIMM17B	903	1079	338	676	738	668	1047	1551
TIMM21	451	597	193	390	326	337	592	821
TIMM22	537	697	238	424	506	535	583	941
TIMM23	1129	1402	543	1029	774	741	1268	1714
TIMM23B	38	46	21	37	159	160	209	311
TIMM29	427	582	181	269	168	155	199	329
TIMM44	1128	1475	546	954	1543	1358	2260	2957
TIMM50	3450	4493	1655	2915	1586	1674	2309	3360
TIMM8A	179	211	72	122	142	155	174	246
TIMM8B	722	882	341	625	464	471	489	636
TIMM9	157	176	66	119	135	100	223	315
TIMMDC1	908	943	361	727	1397	1375	1789	2531
TIMP1	2013	2552	853	1700	444	449	734	1069
TIMP2	239	291	140	204	68	54	85	99
TIMP3	404	442	179	322	79	64	117	190
TINF2	159	158	58	115	400	330	573	878
TIPARP	578	651	299	549	564	476	1119	1648
TIPIN	1427	1425	600	1199	1430	1384	2133	2764
TIPRL	1645	1943	689	1455	1326	1230	2108	2881
TIRAP	20	13	6	17	38	45	69	102
TJAP1	336	432	141	269	338	325	448	599
TJP1	2467	2960	1187	2233	1968	1872	2423	3498
TK1	1012	1383	437	840	803	744	1224	1707
TK2	36	58	18	32	92	85	99	168
TKFC	255	325	135	216	321	266	463	662
TKT	8465	10378	3429	6369	5981	5127	10363	14006
TLCD1	101	111	48	92	143	127	215	295
TLCD3A	190	300	101	184	232	215	315	449
TLCD4	68	76	37	70	64	63	104	147
TLCD5	99	90	46	69	55	61	114	120
TLE1	519	646	202	384	616	569	920	1288
TLE3	1315	1776	647	1153	986	708	962	1978
TLE4	561	754	226	455	912	789	1153	1871
TLE5	1267	1571	559	1041	221	190	396	549
TLK1	233	256	112	190	918	793	910	1609
TLK2	176	238	83	154	626	516	812	1207
TLL1	3	2	0	6	65	38	69	88
TLN1	4574	5883	2320	3976	5860	5089	5862	10246
TLN2	145	147	76	107	627	551	703	1096
TLNRD1	29	38	15	25	100	76	127	161
TM2D1	355	384	174	318	534	501	788	1083
TM2D2	225	371	145	230	283	259	493	675
TM2D3	480	608	257	473	661	582	957	1281
TM6SF1	10	16	5	15	71	62	93	146
TM7SF2	140	173	73	117	189	159	280	462
TM7SF3	577	668	337	505	827	770	1314	1900
TM9SF2	3084	3862	1743	3053	3543	3097	5429	8009
TM9SF3	2696	3141	1483	2504	2867	3135	4304	5945
TM9SF4	717	894	398	627	1004	809	1213	1750
TMA16	448	549	193	395	759	768	1237	1748
TMA7	154	187	52	172	378	397	414	583
TMBIM4	157	238	72	178	152	111	234	329
TMBIM6	9631	12288	4557	8267	2806	2436	4380	5856
TMC6	56	37	23	28	79	67	110	201
TMC7	59	51	15	40	71	53	75	100
TMCC1	55	63	29	47	185	159	221	335
TMCC2	5	7	0	6	65	48	97	171
TMCO1	2145	2239	1040	1869	1330	1366	2065	2941
TMCO3	245	299	129	192	502	396	617	873
TMCO4	106	139	59	118	92	73	108	172
TMCO6	104	119	58	79	245	209	260	398
TMED1	164	237	69	164	244	187	350	469
TMED10	1134	1368	528	962	1414	1436	1900	2909
TMED2	2849	3743	1541	2767	1938	1817	3257	4266
TMED3	493	653	235	449	751	661	1311	1796
TMED4	1315	1619	656	1159	720	647	1022	1302
TMED5	703	807	371	627	1052	1128	1556	2219
TMED7	159	230	120	186	143	141	249	325
TMED8	234	261	103	170	450	400	526	731
TMED9	1859	2598	1059	1677	1309	1389	1625	2451
TMEM101	502	624	246	461	194	169	262	381
TMEM102	59	81	21	49	54	65	78	110
TMEM104	260	369	111	228	165	118	155	280
TMEM106B	629	615	324	603	559	501	855	1330
TMEM106C	592	686	254	434	1975	1718	3337	4868
TMEM108	63	75	24	53	49	41	54	87
TMEM109	826	1289	417	749	529	484	719	1073
TMEM11	305	344	129	252	255	252	456	559
TMEM115	365	528	201	296	637	584	837	1067
TMEM116	32	30	22	33	65	53	118	164
TMEM117	102	120	45	102	175	137	222	361
TMEM120A	182	209	76	137	105	97	207	318
TMEM120B	319	361	132	247	249	225	354	506
TMEM123	1461	1435	623	1170	710	529	1666	2200
TMEM126A	330	327	183	307	385	270	596	887
TMEM126B	526	659	218	443	847	817	1449	2005
TMEM127	122	229	72	116	71	57	92	142
TMEM128	114	110	51	94	128	141	252	333
TMEM129	129	196	66	113	249	213	371	526
TMEM131	588	645	367	567	1507	1307	1757	2910
TMEM131L	655	730	363	624	923	819	1039	1657
TMEM132A	182	257	81	172	413	354	503	806
TMEM134	30	51	22	33	55	46	96	117
TMEM135	387	409	166	350	372	294	575	912
TMEM138	137	164	55	95	186	137	284	424
TMEM140	3	3	0	0	55	37	92	128
TMEM141	321	328	154	232	214	195	329	494
TMEM143	29	48	22	48	54	56	74	115
TMEM144	88	73	42	58	119	97	197	284
TMEM147	2913	3627	1377	2409	1059	938	1890	2598
TMEM14A	207	290	104	151	281	234	408	547
TMEM14B	293	387	177	261	367	280	651	856
TMEM14C	824	1179	448	749	374	358	572	838
TMEM150A	13	20	3	16	46	27	55	101
TMEM160	257	325	104	205	136	122	203	309
TMEM161A	662	1011	373	560	752	643	1083	1498
TMEM161B	364	424	171	326	481	427	762	1073
TMEM164	271	337	154	244	185	151	230	434
TMEM165	742	898	335	624	864	775	1312	1926
TMEM167A	126	166	53	126	207	191	285	372
TMEM167B	126	144	57	86	104	88	136	192
TMEM168	265	318	153	239	521	501	757	1118
TMEM170A	61	71	34	33	73	55	118	158
TMEM170B	42	45	21	26	89	95	67	100
TMEM175	114	140	66	106	133	121	201	299
TMEM177	298	302	124	206	404	337	648	833
TMEM179B	491	605	245	415	404	375	615	914
TMEM18	217	299	138	188	452	393	599	918
TMEM181	401	529	223	359	761	640	1033	1563
TMEM182	30	25	10	17	33	36	42	69
TMEM183A	22	14	9	10	531	468	775	1122
TMEM184B	268	327	121	210	445	317	512	951
TMEM184C	253	297	103	239	551	432	778	1133
TMEM185A	123	159	84	120	129	110	152	237
TMEM185B	471	738	279	474	171	134	219	367
TMEM186	88	109	35	53	140	143	158	218
TMEM19	385	501	185	361	385	316	643	936
TMEM192	276	294	118	239	368	375	614	879
TMEM198	34	66	18	40	47	34	74	89
TMEM199	263	383	114	215	198	182	250	369
TMEM201	764	1062	342	584	268	224	284	487
TMEM203	150	201	86	108	174	149	242	287
TMEM205	982	1139	448	790	343	304	595	759
TMEM208	273	477	157	268	328	333	528	641
TMEM209	1830	1829	906	1644	823	647	1188	1758
TMEM214	726	914	355	558	543	472	649	1032
TMEM216	85	95	30	69	71	78	123	148
TMEM218	31	48	12	50	98	82	149	228
TMEM219	137	209	69	118	308	266	401	628
TMEM222	453	553	248	404	180	168	290	446
TMEM223	164	180	72	131	202	130	297	487
TMEM230	304	384	112	216	241	171	424	613
TMEM231	53	49	20	30	50	37	63	90
TMEM234	50	83	32	44	90	100	153	243
TMEM237	429	486	174	388	940	803	1428	2100
TMEM241	59	83	19	62	144	103	170	268
TMEM242	346	373	128	244	199	194	302	369
TMEM243	104	84	49	62	240	214	368	546
TMEM245	481	657	268	459	1141	1015	1462	2261
TMEM246	185	197	88	158	272	212	337	499
TMEM248	456	495	233	390	541	423	865	1268
TMEM25	105	120	70	82	114	94	142	233
TMEM250	56	77	28	49	94	72	161	239
TMEM251	99	151	57	67	89	81	146	187
TMEM254	156	205	63	123	51	42	60	78
TMEM256	303	352	135	220	214	159	333	455
TMEM258	801	855	305	514	481	394	1008	1483
TMEM259	770	933	448	677	873	767	1455	2117
TMEM260	106	126	43	100	232	207	264	441
TMEM263	295	423	172	264	279	309	491	638
TMEM266	21	12	4	15	75	78	105	147
TMEM267	53	76	28	50	115	88	177	251
TMEM268	49	72	19	47	122	98	137	184
TMEM30A	1583	1689	787	1560	883	776	1308	1697
TMEM33	1921	2093	838	1663	1141	1004	1573	2370
TMEM38B	748	939	361	589	717	663	1139	1479
TMEM39A	245	311	96	171	444	306	812	1141
TMEM39B	216	300	108	195	386	336	529	724
TMEM41A	140	202	69	154	150	135	206	328
TMEM41B	490	630	226	473	369	318	587	842
TMEM42	27	25	10	28	70	59	99	99
TMEM43	685	880	370	605	858	740	1076	1634
TMEM44	43	53	14	23	50	51	57	105
TMEM45A	100	125	46	97	112	94	183	225
TMEM47	0	0	0	0	54	42	78	119
TMEM50A	1677	1998	872	1490	563	532	934	1268
TMEM50B	168	239	96	166	244	214	350	535
TMEM51	60	102	34	42	31	37	47	73
TMEM54	105	124	48	92	55	36	74	145
TMEM59	2241	2710	1180	2043	1515	1288	2212	3215
TMEM60	89	99	25	71	127	120	201	279
TMEM62	137	139	57	110	233	207	336	510
TMEM63A	176	190	95	141	332	275	345	593
TMEM63B	313	349	159	258	328	255	479	659
TMEM64	132	178	61	111	187	153	262	389
TMEM65	401	436	161	274	268	221	313	476
TMEM67	232	235	117	198	540	483	736	1080
TMEM68	149	149	57	110	182	173	275	404
TMEM69	660	694	280	587	306	261	514	776
TMEM70	1126	1352	534	960	629	604	1074	1458
TMEM80	57	57	21	46	76	82	129	205
TMEM81	0	0	0	0	61	77	77	129
TMEM87A	443	536	249	464	814	808	1226	1684
TMEM87B	165	202	88	145	143	134	176	275
TMEM8A	163	218	83	108	358	330	665	916
TMEM8B	83	77	42	55	89	53	71	131
TMEM9	647	858	342	591	494	470	807	1158
TMEM94	281	296	133	221	603	472	542	996
TMEM97	504	595	240	392	346	252	553	862
TMEM98	170	207	53	114	219	219	350	494
TMEM9B	181	179	93	174	147	102	230	323
TMF1	894	1032	356	750	2066	1899	2813	3770
TMLHE	473	542	188	374	437	341	567	840
TMOD2	125	147	51	104	138	104	182	250
TMOD3	1424	1496	607	1104	520	484	692	1051
TMPO	6358	7291	2824	5453	6092	5582	8851	13000
TMPPE	76	110	34	86	157	109	116	254
TMPRSS9	0	0	1	3	93	76	89	141
TMSB10	1823	2173	714	1439	1218	1160	1887	2827
TMTC1	175	180	89	125	294	202	411	617
TMTC2	125	155	79	128	177	136	226	356
TMTC3	1476	1705	733	1281	1922	1687	2767	4036
TMTC4	111	132	54	99	375	345	564	835
TMUB1	367	334	101	254	308	288	431	609
TMUB2	207	248	87	182	193	145	314	400
TMX1	1167	1365	631	1028	1801	1723	2651	3538
TMX2	266	410	144	254	549	473	944	1421
